video_id,video_datetime,video_date,author_region,poi_a_id,poi_b_id,journey_sentiment,unique_poi_n,poi_a_name,poi_a_cate,poi_b_name,poi_b_cate
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,446,540,0.6637037367644635,10,Lan Fong Yuen,Dining,Mong Kok,area
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,446,579,0.6637037367644635,10,Lan Fong Yuen,Dining,Ngong Ping,area
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,446,580,0.6637037367644635,10,Lan Fong Yuen,Dining,Ngong Ping 360,Entertainment
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,446,834,0.6637037367644635,10,Lan Fong Yuen,Dining,Temple Street Night Market,Shopping
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,451,540,0.6637037367644635,10,Lantau Island,Natural,Mong Kok,area
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,451,579,0.6637037367644635,10,Lantau Island,Natural,Ngong Ping,area
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,451,580,0.6637037367644635,10,Lantau Island,Natural,Ngong Ping 360,Entertainment
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,451,834,0.6637037367644635,10,Lantau Island,Natural,Temple Street Night Market,Shopping
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,540,579,0.6637037367644635,10,Mong Kok,area,Ngong Ping,area
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,540,580,0.6637037367644635,10,Mong Kok,area,Ngong Ping 360,Entertainment
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,540,834,0.6637037367644635,10,Mong Kok,area,Temple Street Night Market,Shopping
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,579,580,0.6637037367644635,10,Ngong Ping,area,Ngong Ping 360,Entertainment
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,579,834,0.6637037367644635,10,Ngong Ping,area,Temple Street Night Market,Shopping
7464083190827748609,2025-01-26 12:55:11,2025-01-26,VN,580,834,0.6637037367644635,10,Ngong Ping 360,Entertainment,Temple Street Night Market,Shopping
7464123989045021960,2025-01-26 15:33:16,2025-01-26,PH,874,944,0.5496848076581955,2,The Peninsula,Hotel,Victoria Harbour,Cityscape
7464143419846282518,2025-01-26 16:48:49,2025-01-26,NL,296,300,0.762370839715004,4,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7464143419846282518,2025-01-26 16:48:49,2025-01-26,NL,296,815,0.762370839715004,4,Hong Kong Disneyland,Entertainment,Tai Po,area
7464143419846282518,2025-01-26 16:48:49,2025-01-26,NL,296,946,0.762370839715004,4,Hong Kong Disneyland,Entertainment,Victoria Peak,Cityscape
7464143419846282518,2025-01-26 16:48:49,2025-01-26,NL,300,815,0.762370839715004,4,Hong Kong International Airport,Transit,Tai Po,area
7464143419846282518,2025-01-26 16:48:49,2025-01-26,NL,300,946,0.762370839715004,4,Hong Kong International Airport,Transit,Victoria Peak,Cityscape
7464143419846282518,2025-01-26 16:48:49,2025-01-26,NL,815,946,0.762370839715004,4,Tai Po,area,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,300,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,324,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Hong Kong-Zhuhai-Macao Bridge,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,451,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Lantau Island,Natural
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,580,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Ngong Ping 360,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,629,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Po Lin Monastery,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,873,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,The Peak Tram,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,885,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Tian Tan Buddha,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,925,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,296,946,0.7178064018487931,10,Hong Kong Disneyland,Entertainment,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,324,0.7178064018487931,10,Hong Kong International Airport,Transit,Hong Kong-Zhuhai-Macao Bridge,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,451,0.7178064018487931,10,Hong Kong International Airport,Transit,Lantau Island,Natural
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,580,0.7178064018487931,10,Hong Kong International Airport,Transit,Ngong Ping 360,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,629,0.7178064018487931,10,Hong Kong International Airport,Transit,Po Lin Monastery,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,873,0.7178064018487931,10,Hong Kong International Airport,Transit,The Peak Tram,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,885,0.7178064018487931,10,Hong Kong International Airport,Transit,Tian Tan Buddha,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,925,0.7178064018487931,10,Hong Kong International Airport,Transit,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,300,946,0.7178064018487931,10,Hong Kong International Airport,Transit,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,324,451,0.7178064018487931,10,Hong Kong-Zhuhai-Macao Bridge,Cityscape,Lantau Island,Natural
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,324,580,0.7178064018487931,10,Hong Kong-Zhuhai-Macao Bridge,Cityscape,Ngong Ping 360,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,324,629,0.7178064018487931,10,Hong Kong-Zhuhai-Macao Bridge,Cityscape,Po Lin Monastery,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,324,873,0.7178064018487931,10,Hong Kong-Zhuhai-Macao Bridge,Cityscape,The Peak Tram,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,324,885,0.7178064018487931,10,Hong Kong-Zhuhai-Macao Bridge,Cityscape,Tian Tan Buddha,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,324,925,0.7178064018487931,10,Hong Kong-Zhuhai-Macao Bridge,Cityscape,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,324,946,0.7178064018487931,10,Hong Kong-Zhuhai-Macao Bridge,Cityscape,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,451,580,0.7178064018487931,10,Lantau Island,Natural,Ngong Ping 360,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,451,629,0.7178064018487931,10,Lantau Island,Natural,Po Lin Monastery,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,451,873,0.7178064018487931,10,Lantau Island,Natural,The Peak Tram,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,451,885,0.7178064018487931,10,Lantau Island,Natural,Tian Tan Buddha,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,451,925,0.7178064018487931,10,Lantau Island,Natural,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,451,946,0.7178064018487931,10,Lantau Island,Natural,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,580,629,0.7178064018487931,10,Ngong Ping 360,Entertainment,Po Lin Monastery,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,580,873,0.7178064018487931,10,Ngong Ping 360,Entertainment,The Peak Tram,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,580,885,0.7178064018487931,10,Ngong Ping 360,Entertainment,Tian Tan Buddha,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,580,925,0.7178064018487931,10,Ngong Ping 360,Entertainment,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,580,946,0.7178064018487931,10,Ngong Ping 360,Entertainment,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,629,873,0.7178064018487931,10,Po Lin Monastery,Religious,The Peak Tram,Entertainment
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,629,885,0.7178064018487931,10,Po Lin Monastery,Religious,Tian Tan Buddha,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,629,925,0.7178064018487931,10,Po Lin Monastery,Religious,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,629,946,0.7178064018487931,10,Po Lin Monastery,Religious,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,873,885,0.7178064018487931,10,The Peak Tram,Entertainment,Tian Tan Buddha,Religious
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,873,925,0.7178064018487931,10,The Peak Tram,Entertainment,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,873,946,0.7178064018487931,10,The Peak Tram,Entertainment,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,885,925,0.7178064018487931,10,Tian Tan Buddha,Religious,Tung Chung,area
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,885,946,0.7178064018487931,10,Tian Tan Buddha,Religious,Victoria Peak,Cityscape
7464149695917608209,2025-01-26 17:13:45,2025-01-26,PH,925,946,0.7178064018487931,10,Tung Chung,area,Victoria Peak,Cityscape
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,96,101,0.530396877374086,6,Causeway Bay,area,Central,area
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,96,296,0.530396877374086,6,Causeway Bay,area,Hong Kong Disneyland,Entertainment
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,96,300,0.530396877374086,6,Causeway Bay,area,Hong Kong International Airport,Transit
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,96,304,0.530396877374086,6,Causeway Bay,area,Hong Kong Museum of Art,Cultural
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,96,658,0.530396877374086,6,Causeway Bay,area,Regal Hongkong Hotel,Hotel
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,101,296,0.530396877374086,6,Central,area,Hong Kong Disneyland,Entertainment
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,101,300,0.530396877374086,6,Central,area,Hong Kong International Airport,Transit
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,101,304,0.530396877374086,6,Central,area,Hong Kong Museum of Art,Cultural
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,101,658,0.530396877374086,6,Central,area,Regal Hongkong Hotel,Hotel
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,296,300,0.530396877374086,6,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,296,304,0.530396877374086,6,Hong Kong Disneyland,Entertainment,Hong Kong Museum of Art,Cultural
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,296,658,0.530396877374086,6,Hong Kong Disneyland,Entertainment,Regal Hongkong Hotel,Hotel
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,300,304,0.530396877374086,6,Hong Kong International Airport,Transit,Hong Kong Museum of Art,Cultural
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,300,658,0.530396877374086,6,Hong Kong International Airport,Transit,Regal Hongkong Hotel,Hotel
7464151658356854034,2025-01-26 17:20:38,2025-01-26,PH,304,658,0.530396877374086,6,Hong Kong Museum of Art,Cultural,Regal Hongkong Hotel,Hotel
7464152427881565445,2025-01-26 17:23:43,2025-01-26,ID,873,946,0.8184366186459858,2,The Peak Tram,Entertainment,Victoria Peak,Cityscape
7464180998964514065,2025-01-26 19:14:48,2025-01-26,PH,296,946,0.9218966563542684,2,Hong Kong Disneyland,Entertainment,Victoria Peak,Cityscape
7464182398251470098,2025-01-26 19:19:55,2025-01-26,PH,101,873,0.8120888599327633,3,Central,area,The Peak Tram,Entertainment
7464182398251470098,2025-01-26 19:19:55,2025-01-26,PH,101,946,0.8120888599327633,3,Central,area,Victoria Peak,Cityscape
7464182398251470098,2025-01-26 19:19:55,2025-01-26,PH,873,946,0.8120888599327633,3,The Peak Tram,Entertainment,Victoria Peak,Cityscape
7464183001929223444,2025-01-26 19:22:18,2025-01-26,TH,296,312,0.8386509617169698,3,Hong Kong Disneyland,Entertainment,Hong Kong Science Museum,Cultural
7464183001929223444,2025-01-26 19:22:18,2025-01-26,TH,296,696,0.8386509617169698,3,Hong Kong Disneyland,Entertainment,Sha Tin Che Kung Temple,Religious
7464183001929223444,2025-01-26 19:22:18,2025-01-26,TH,312,696,0.8386509617169698,3,Hong Kong Science Museum,Cultural,Sha Tin Che Kung Temple,Religious
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,307,494,0.8648727395468288,6,Hong Kong Observation Wheel,Entertainment,Madame Tussauds,Cultural
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,307,803,0.8648727395468288,6,Hong Kong Observation Wheel,Entertainment,Tai Mo Shan,Outdoor
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,307,869,0.8648727395468288,6,Hong Kong Observation Wheel,Entertainment,The Peak Galleria,Shopping
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,307,873,0.8648727395468288,6,Hong Kong Observation Wheel,Entertainment,The Peak Tram,Entertainment
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,307,946,0.8648727395468288,6,Hong Kong Observation Wheel,Entertainment,Victoria Peak,Cityscape
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,494,803,0.8648727395468288,6,Madame Tussauds,Cultural,Tai Mo Shan,Outdoor
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,494,869,0.8648727395468288,6,Madame Tussauds,Cultural,The Peak Galleria,Shopping
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,494,873,0.8648727395468288,6,Madame Tussauds,Cultural,The Peak Tram,Entertainment
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,494,946,0.8648727395468288,6,Madame Tussauds,Cultural,Victoria Peak,Cityscape
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,803,869,0.8648727395468288,6,Tai Mo Shan,Outdoor,The Peak Galleria,Shopping
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,803,873,0.8648727395468288,6,Tai Mo Shan,Outdoor,The Peak Tram,Entertainment
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,803,946,0.8648727395468288,6,Tai Mo Shan,Outdoor,Victoria Peak,Cityscape
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,869,873,0.8648727395468288,6,The Peak Galleria,Shopping,The Peak Tram,Entertainment
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,869,946,0.8648727395468288,6,The Peak Galleria,Shopping,Victoria Peak,Cityscape
7464183795718130949,2025-01-26 19:25:26,2025-01-26,TW,873,946,0.8648727395468288,6,The Peak Tram,Entertainment,Victoria Peak,Cityscape
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,46,263,0.4779855776578188,5,Bakehouse (Wan Chai),Dining,Halfway Coffee,Dining
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,46,366,0.4779855776578188,5,Bakehouse (Wan Chai),Dining,Kai Kai Dessert,Dining
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,46,516,0.4779855776578188,5,Bakehouse (Wan Chai),Dining,Maxim's Palace,Dining
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,46,821,0.4779855776578188,5,Bakehouse (Wan Chai),Dining,Tai Wai,area
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,263,366,0.4779855776578188,5,Halfway Coffee,Dining,Kai Kai Dessert,Dining
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,263,516,0.4779855776578188,5,Halfway Coffee,Dining,Maxim's Palace,Dining
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,263,821,0.4779855776578188,5,Halfway Coffee,Dining,Tai Wai,area
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,366,516,0.4779855776578188,5,Kai Kai Dessert,Dining,Maxim's Palace,Dining
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,366,821,0.4779855776578188,5,Kai Kai Dessert,Dining,Tai Wai,area
7464189150434987272,2025-01-26 19:46:08,2025-01-26,SG,516,821,0.4779855776578188,5,Maxim's Palace,Dining,Tai Wai,area
7464191468727520529,2025-01-26 19:55:38,2025-01-26,ID,300,307,0.8143839091062546,4,Hong Kong International Airport,Transit,Hong Kong Observation Wheel,Entertainment
7464191468727520529,2025-01-26 19:55:38,2025-01-26,ID,300,557,0.8143839091062546,4,Hong Kong International Airport,Transit,Museum of Art,Cultural
7464191468727520529,2025-01-26 19:55:38,2025-01-26,ID,300,944,0.8143839091062546,4,Hong Kong International Airport,Transit,Victoria Harbour,Cityscape
7464191468727520529,2025-01-26 19:55:38,2025-01-26,ID,307,557,0.8143839091062546,4,Hong Kong Observation Wheel,Entertainment,Museum of Art,Cultural
7464191468727520529,2025-01-26 19:55:38,2025-01-26,ID,307,944,0.8143839091062546,4,Hong Kong Observation Wheel,Entertainment,Victoria Harbour,Cityscape
7464191468727520529,2025-01-26 19:55:38,2025-01-26,ID,557,944,0.8143839091062546,4,Museum of Art,Cultural,Victoria Harbour,Cityscape
7464193043646663954,2025-01-26 20:01:14,2025-01-26,PH,451,803,0.9328676164150238,2,Lantau Island,Natural,Tai Mo Shan,Outdoor
7464202002558553390,2025-01-26 20:38:32,2025-01-26,US,451,815,0.6021070977052053,3,Lantau Island,Natural,Tai Po,area
7464202002558553390,2025-01-26 20:38:32,2025-01-26,US,451,885,0.6021070977052053,3,Lantau Island,Natural,Tian Tan Buddha,Religious
7464202002558553390,2025-01-26 20:38:32,2025-01-26,US,815,885,0.6021070977052053,3,Tai Po,area,Tian Tan Buddha,Religious
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,225,233,0.4741629155884896,7,Fortress Hill,area,Fuk Wing St,Cityscape
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,225,588,0.4741629155884896,7,Fortress Hill,area,North Point,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,225,700,0.4741629155884896,7,Fortress Hill,area,Sham Shui Po,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,225,701,0.4741629155884896,7,Fortress Hill,area,Sham Shui Po Gadget Outlet,Shopping
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,225,920,0.4741629155884896,7,Fortress Hill,area,Tsui Wan,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,225,979,0.4741629155884896,7,Fortress Hill,area,Western Market,Cultural
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,233,588,0.4741629155884896,7,Fuk Wing St,Cityscape,North Point,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,233,700,0.4741629155884896,7,Fuk Wing St,Cityscape,Sham Shui Po,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,233,701,0.4741629155884896,7,Fuk Wing St,Cityscape,Sham Shui Po Gadget Outlet,Shopping
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,233,920,0.4741629155884896,7,Fuk Wing St,Cityscape,Tsui Wan,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,233,979,0.4741629155884896,7,Fuk Wing St,Cityscape,Western Market,Cultural
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,588,700,0.4741629155884896,7,North Point,area,Sham Shui Po,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,588,701,0.4741629155884896,7,North Point,area,Sham Shui Po Gadget Outlet,Shopping
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,588,920,0.4741629155884896,7,North Point,area,Tsui Wan,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,588,979,0.4741629155884896,7,North Point,area,Western Market,Cultural
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,700,701,0.4741629155884896,7,Sham Shui Po,area,Sham Shui Po Gadget Outlet,Shopping
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,700,920,0.4741629155884896,7,Sham Shui Po,area,Tsui Wan,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,700,979,0.4741629155884896,7,Sham Shui Po,area,Western Market,Cultural
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,701,920,0.4741629155884896,7,Sham Shui Po Gadget Outlet,Shopping,Tsui Wan,area
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,701,979,0.4741629155884896,7,Sham Shui Po Gadget Outlet,Shopping,Western Market,Cultural
7464203893438827792,2025-01-26 20:43:45,2025-01-26,JP,920,979,0.4741629155884896,7,Tsui Wan,area,Western Market,Cultural
7464211608085056774,2025-01-26 21:13:20,2025-01-26,TW,3,296,0.9581298132737477,2,1881 Heritage,Shopping,Hong Kong Disneyland,Entertainment
7464213037436636422,2025-01-26 21:18:52,2025-01-26,ID,296,300,0.888090988000234,2,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7464214421552762119,2025-01-26 21:24:11,2025-01-26,JP,296,300,0.870894213517507,3,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7464214421552762119,2025-01-26 21:24:11,2025-01-26,JP,296,977,0.870894213517507,3,Hong Kong Disneyland,Entertainment,West Kowloon Cultural District,Cultural
7464214421552762119,2025-01-26 21:24:11,2025-01-26,JP,300,977,0.870894213517507,3,Hong Kong International Airport,Transit,West Kowloon Cultural District,Cultural
7464220446284729618,2025-01-26 21:47:36,2025-01-26,TH,451,629,0.8701006054878234,3,Lantau Island,Natural,Po Lin Monastery,Religious
7464220446284729618,2025-01-26 21:47:36,2025-01-26,TH,451,815,0.8701006054878234,3,Lantau Island,Natural,Tai Po,area
7464220446284729618,2025-01-26 21:47:36,2025-01-26,TH,629,815,0.8701006054878234,3,Po Lin Monastery,Religious,Tai Po,area
7464227135931124998,2025-01-26 22:13:49,2025-01-26,BR,451,579,0.8893100991845131,4,Lantau Island,Natural,Ngong Ping,area
7464227135931124998,2025-01-26 22:13:49,2025-01-26,BR,451,629,0.8893100991845131,4,Lantau Island,Natural,Po Lin Monastery,Religious
7464227135931124998,2025-01-26 22:13:49,2025-01-26,BR,451,946,0.8893100991845131,4,Lantau Island,Natural,Victoria Peak,Cityscape
7464227135931124998,2025-01-26 22:13:49,2025-01-26,BR,579,629,0.8893100991845131,4,Ngong Ping,area,Po Lin Monastery,Religious
7464227135931124998,2025-01-26 22:13:49,2025-01-26,BR,579,946,0.8893100991845131,4,Ngong Ping,area,Victoria Peak,Cityscape
7464227135931124998,2025-01-26 22:13:49,2025-01-26,BR,629,946,0.8893100991845131,4,Po Lin Monastery,Religious,Victoria Peak,Cityscape
7464228548027370760,2025-01-26 22:19:01,2025-01-26,MV,696,995,0.6502490416169167,2,Sha Tin Che Kung Temple,Religious,Wong Tai Sin Temple,Religious
7464229400419028241,2025-01-26 22:22:34,2025-01-26,TH,581,633,0.612736314535141,3,Ngong Ping Cable Car Station,Entertainment,Portland St,Cityscape
7464229400419028241,2025-01-26 22:22:34,2025-01-26,TH,581,815,0.612736314535141,3,Ngong Ping Cable Car Station,Entertainment,Tai Po,area
7464229400419028241,2025-01-26 22:22:34,2025-01-26,TH,633,815,0.612736314535141,3,Portland St,Cityscape,Tai Po,area
7464230472298630407,2025-01-26 22:26:31,2025-01-26,SG,180,296,0.9250437716643015,2,Disney's Hollywood Hotel,Hotel,Hong Kong Disneyland,Entertainment
7464233907777654023,2025-01-26 22:39:49,2025-01-26,PK,296,323,0.8921955620485639,2,Hong Kong Disneyland,Entertainment,Hong Kong Zoological and Botanical Gardens,Cityscape
7464237315435531538,2025-01-26 22:53:01,2025-01-26,JP,296,874,0.9702584743499756,2,Hong Kong Disneyland,Entertainment,The Peninsula,Hotel
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,101,104,0.6048561781644821,5,Central,area,Central Market,Shopping
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,101,295,0.6048561781644821,5,Central,area,Hong Kong Cultural Centre,Cultural
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,101,442,0.6048561781644821,5,Central,area,Lai King Station,Transit
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,101,872,0.6048561781644821,5,Central,area,The Peak Tower,Cityscape
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,104,295,0.6048561781644821,5,Central Market,Shopping,Hong Kong Cultural Centre,Cultural
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,104,442,0.6048561781644821,5,Central Market,Shopping,Lai King Station,Transit
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,104,872,0.6048561781644821,5,Central Market,Shopping,The Peak Tower,Cityscape
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,295,442,0.6048561781644821,5,Hong Kong Cultural Centre,Cultural,Lai King Station,Transit
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,295,872,0.6048561781644821,5,Hong Kong Cultural Centre,Cultural,The Peak Tower,Cityscape
7464237451343678727,2025-01-26 22:53:36,2025-01-26,VN,442,872,0.6048561781644821,5,Lai King Station,Transit,The Peak Tower,Cityscape
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,579,598,0.8743189902355274,8,Ngong Ping,area,Ocean Park,Entertainment
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,579,733,0.8743189902355274,8,Ngong Ping,area,Sky 100,Cityscape
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,579,804,0.8743189902355274,8,Ngong Ping,area,Tai O,area
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,579,833,0.8743189902355274,8,Ngong Ping,area,Temple St,Cityscape
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,579,873,0.8743189902355274,8,Ngong Ping,area,The Peak Tram,Entertainment
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,579,886,0.8743189902355274,8,Ngong Ping,area,Times Square,Shopping
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,579,944,0.8743189902355274,8,Ngong Ping,area,Victoria Harbour,Cityscape
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,598,733,0.8743189902355274,8,Ocean Park,Entertainment,Sky 100,Cityscape
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,598,804,0.8743189902355274,8,Ocean Park,Entertainment,Tai O,area
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,598,833,0.8743189902355274,8,Ocean Park,Entertainment,Temple St,Cityscape
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,598,873,0.8743189902355274,8,Ocean Park,Entertainment,The Peak Tram,Entertainment
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,598,886,0.8743189902355274,8,Ocean Park,Entertainment,Times Square,Shopping
7464240510769614112,2025-01-26 23:05:34,2025-01-26,GB,598,944,0.8743189902355274,8,Ocean Park,Entertainment,Victoria Harbour,Cityscape
