poi_id,poi_name,poi_cate,journey_n_total,stop_n_total,avg_stop_sentiment,frame_n_total,is_focal,top_market,top_inbound_poi_id,top_inbound_poi_name,top_outbound_poi_id,top_outbound_poi_name,top_companion_poi_id,top_companion_poi_name,city_sentiment_rank,category_sentiment_rank
660.0,Regal Oriental Hotel,Hotel,5,5,0.5782821998000145,8,0,TH,300.0,Hong Kong International Airport,506.0,Man Mo Temple,300.0,Hong Kong International Airport,,
963.0,Walt's Café,Dining,5,5,0.8668945292631784,8,0,AU,180.0,Disney's Hollywood Hotel,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
1004.0,Wu Zhi Jian Beef Noodles,Dining,5,5,0.7385393977165222,8,0,ID,514.0,Masjid Ammar and Osman Ramju Sadick Islamic Centre,304.0,Hong Kong Museum of Art,514.0,Masjid Ammar and Osman Ramju Sadick Islamic Centre,,
73.0,C Dessert,Dining,4,4,0.8698295404513676,8,0,TW,270.0,Happy Valley Racecourse,,,96.0,Causeway Bay,,
83.0,California Hotel,Hotel,4,5,0.8186162412166595,8,0,ID,514.0,Masjid Ammar and Osman Ramju Sadick Islamic Centre,907.0,Tsim Sha Tsui,296.0,Hong Kong Disneyland,,
360.0,Joy Hing Roasted Meat,Dining,4,5,0.7343162417411804,8,0,ID,964.0,Wan Chai,598.0,Ocean Park,96.0,Causeway Bay,,
418.0,Kung Wo Beancurd Factory,Dining,4,4,0.6350516118109226,8,0,AU,328.0,Hop Yik Tai,772.0,Sun Heung Yuen,328.0,Hop Yik Tai,,
722.0,Shing Kee Congee Noodle,Dining,4,4,0.7497655611174802,8,0,TH,296.0,Hong Kong Disneyland,8.0,AIA Carnival,907.0,Tsim Sha Tsui,,
847.0,The Fleming,Hotel,4,5,0.4703916261593501,8,0,GB,96.0,Causeway Bay,217.0,Fleming Rd,964.0,Wan Chai,,
9.0,AKI Hotel ,Hotel,2,2,0.7543864713183471,8,0,MV,295.0,Hong Kong Cultural Centre,964.0,Wan Chai,295.0,Hong Kong Cultural Centre,,
67.0,Bridal Tea House Hotel,Hotel,2,2,0.4875291331360737,8,0,ID,,,1016.0,Yau Ma Tei Station,540.0,Mong Kok,,
229.0,Frozen Village,Entertainment,1,1,0.9685569256544113,8,0,PH,,,,,,,,
164.0,DON DON DONKI ,Shopping,7,7,0.8609057494572231,7,0,CA,163.0,DON DON DONKI,44.0,Bakehouse (Causeway Bay),96.0,Causeway Bay,,
186.0,Dragon City Café,Dining,7,7,0.8560913801193237,7,0,PH,144.0,Chung Hing St,301.0,Hong Kong Island,144.0,Chung Hing St,,
644.0,Queen St,Cityscape,7,7,0.4904233996889421,7,0,PH,303.0,Hong Kong Macau Ferry Terminal,295.0,Hong Kong Cultural Centre,101.0,Central,,
658.0,Regal Hongkong Hotel,Hotel,7,7,0.43378333773996147,7,0,PH,300.0,Hong Kong International Airport,96.0,Causeway Bay,300.0,Hong Kong International Airport,,
1018.0,Yau Tsim Mong District,area,7,7,0.6003232390752861,7,0,TW,944.0,Victoria Harbour,300.0,Hong Kong International Airport,944.0,Victoria Harbour,,
99.0,Causeway Rd,Cityscape,6,6,0.26766782471289235,7,0,PH,296.0,Hong Kong Disneyland,96.0,Causeway Bay,296.0,Hong Kong Disneyland,,
345.0,Imperial Hotel,Hotel,6,6,0.27734768313045305,7,0,ID,180.0,Disney's Hollywood Hotel,145.0,Chungking Mansions,296.0,Hong Kong Disneyland,,
551.0,Mount Parker Rd,Outdoor,6,6,0.3929753328363101,7,0,TH,270.0,Happy Valley Racecourse,270.0,Happy Valley Racecourse,96.0,Causeway Bay,,
699.0,Sha Tin Station,Transit,6,6,0.3052517296746373,7,0,ES,413.0,Kowloon Tin Hau Temple,364.0,K11 MUSEA,270.0,Happy Valley Racecourse,,
111.0,ChaTraMue,Dining,5,5,0.5983351588249206,7,0,TH,101.0,Central,46.0,Bakehouse (Wan Chai),300.0,Hong Kong International Airport,,
392.0,King Bakery,Dining,5,5,0.8821706692377725,7,0,ID,89.0,Capital Café,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
547.0,Montane Mansion,Cityscape,5,5,0.25310450326651335,7,0,VN,210.0,Fa Yuen Street Market,137.0,Choi Hung Estate,101.0,Central,,
594.0,OZONE,Dining,5,5,0.7320174435153604,7,0,PH,296.0,Hong Kong Disneyland,272.0,Harbour Grand,300.0,Hong Kong International Airport,,
627.0,Plaza Hollywood,Shopping,5,6,0.5965261710807681,7,0,ID,174.0,Diamond Hill Station,173.0,Diamond Hill,173.0,Diamond Hill,,
661.0,Regala Skycity Hotel,Hotel,5,5,0.8711246013641357,7,0,TH,451.0,Lantau Island,451.0,Lantau Island,451.0,Lantau Island,,
843.0,The Cityview,Hotel,5,6,0.8015886892875036,7,0,ID,296.0,Hong Kong Disneyland,295.0,Hong Kong Cultural Centre,296.0,Hong Kong Disneyland,,
851.0,The Harbourview,Hotel,5,5,0.7282582581043243,7,0,JP,243.0,Golden Bauhinia Square,293.0,Hong Kong Convention and Exhibition Centre,300.0,Hong Kong International Airport,,
42.0,Bacha Coffee,Dining,4,4,0.8428610985477766,7,0,CA,1044.0,ifc mall,101.0,Central,101.0,Central,,
76.0,COA,Dining,4,4,0.6233468080560366,7,0,ID,101.0,Central,867.0,The Old Man,46.0,Bakehouse (Wan Chai),,
409.0,Kowloon Park Dr,Cityscape,4,4,0.1861647522309795,7,0,ID,946.0,Victoria Peak,296.0,Hong Kong Disneyland,946.0,Victoria Peak,,
655.0,Red Incense Burner Summit,Outdoor,4,4,0.9038226753473282,7,0,ID,976.0,West Kowloon Art Park,733.0,Sky 100,946.0,Victoria Peak,,
218.0,Fo Tan,area,3,4,0.4014078907979031,7,0,DE,698.0,Sha Tin Racecourse,311.0,Hong Kong Railway Museum,311.0,Hong Kong Railway Museum,,
720.0,Sheung Shui,area,3,3,0.2843555585791667,7,0,ID,,,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
841.0,The Cheesecake Factory,Dining,3,3,0.8742912146780225,7,0,GB,629.0,Po Lin Monastery,,,334.0,Hung Hom Kwun Yum Temple,,
854.0,The Hideout,Dining,3,3,0.7783627973662482,7,0,GB,119.0,Cheung Chau,440.0,Lai Chi Wo,119.0,Cheung Chau,,
527.0,Milk Bar,Dining,2,2,0.830166956782341,7,0,GB,36.0,Australia Dairy Company,,,36.0,Australia Dairy Company,,
479.0,Luen Fat Restaurant,Dining,1,1,0.8963349461555481,7,0,TW,296.0,Hong Kong Disneyland,832.0,Tei Mou Koon Dessert,232.0,Fuk Wa Camera,,
61.0,Blue Coast,Cityscape,6,6,0.5856199637055397,6,0,PH,101.0,Central,293.0,Hong Kong Convention and Exhibition Centre,300.0,Hong Kong International Airport,,
290.0,Hollywood Plaza,Shopping,6,6,0.5834501336018244,6,0,PH,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
429.0,Kwun Tong Station,Transit,6,6,0.2938791730751594,6,0,PH,296.0,Hong Kong Disneyland,46.0,Bakehouse (Wan Chai),300.0,Hong Kong International Airport,,
447.0,Lan Heung Restaurant,Dining,6,6,0.8995035191377004,6,0,TW,46.0,Bakehouse (Wan Chai),386.0,Kennedy Town,46.0,Bakehouse (Wan Chai),,
568.0,Nei Nak Shan,Outdoor,6,6,0.5604483857750893,6,0,AU,101.0,Central,451.0,Lantau Island,451.0,Lantau Island,,
640.0,Prosperous Building,Cityscape,6,6,0.4927256057659785,6,0,ID,101.0,Central,104.0,Central Market,101.0,Central,,
651.0,Rainbow Stairs,Cultural,6,6,0.8112556040287018,6,0,TH,296.0,Hong Kong Disneyland,60.0,Blue Bottle Coffee,300.0,Hong Kong International Airport,,
818.0,Tai Tam Gap,area,6,6,0.6105114544431368,6,0,PH,189.0,Dragon's Back,55.0,Big Wave Bay,189.0,Dragon's Back,,
80.0,Cafe Match Box,Dining,5,5,0.6862703919410705,6,0,US,296.0,Hong Kong Disneyland,197.0,East Coast Park Precinct,96.0,Causeway Bay,,
170.0,Demon Grove,Entertainment,5,5,0.5800423711538315,6,0,PH,598.0,Ocean Park,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
289.0,Hoi Ping Rd,Cityscape,5,5,0.5302208364009857,6,0,US,101.0,Central,946.0,Victoria Peak,101.0,Central,,
313.0,Hong Kong Scout Centre,Cityscape,5,6,0.36392324417829514,6,0,PH,101.0,Central,101.0,Central,296.0,Hong Kong Disneyland,,
314.0,Hong Kong Seamen's Union,Cityscape,5,5,0.31621386148035524,6,0,TH,293.0,Hong Kong Convention and Exhibition Centre,101.0,Central,101.0,Central,,
716.0,Shek Tong Tsui Market and Cooked Food Centre,Shopping,5,5,0.36391531974077224,6,0,GB,815.0,Tai Po,816.0,Tai Po Hui,815.0,Tai Po,,
839.0,The Baker & The Bottleman,Dining,5,5,0.8884001076221466,6,0,ID,96.0,Causeway Bay,296.0,Hong Kong Disneyland,96.0,Causeway Bay,,
967.0,Wan Chai Rd,Cityscape,5,5,0.74403817653656,6,0,ID,944.0,Victoria Harbour,62.0,Blue House,119.0,Cheung Chau,,
1020.0,Yaumatei Tin Hau Temple,Religious,5,5,0.6285056576132775,6,0,PH,506.0,Man Mo Temple,101.0,Central,101.0,Central,,
1039.0,Yung Shue Wan,Natural,5,6,0.6306602768599987,6,0,CA,444.0,Lamma Island,303.0,Hong Kong Macau Ferry Terminal,303.0,Hong Kong Macau Ferry Terminal,,
52.0,Best Western Hotel,Hotel,4,4,0.5330715216696262,6,0,ID,96.0,Causeway Bay,101.0,Central,36.0,Australia Dairy Company,,
56.0,Big Wave Bay Beach,Natural,4,4,0.8185922391712666,6,0,GB,55.0,Big Wave Bay,270.0,Happy Valley Racecourse,55.0,Big Wave Bay,,
174.0,Diamond Hill Station,Transit,4,4,0.5891551667203505,6,0,ID,173.0,Diamond Hill,149.0,Clear Water Bay,173.0,Diamond Hill,,
236.0,Gage St,Cityscape,4,4,0.4352262491981188,6,0,KR,503.0,Mak's Noodle,209.0,Fa Yuen St,101.0,Central,,
306.0,Hong Kong Museum of Medical Sciences,Cultural,4,4,0.6754511743783951,6,0,TH,270.0,Happy Valley Racecourse,101.0,Central,101.0,Central,,
672.0,Royal View Hotel,Hotel,4,4,0.4695307854562998,6,0,PH,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,,
1028.0,Yoshinoya,Dining,4,4,0.6295489265273015,6,0,ID,635.0,Prince Edward,733.0,Sky 100,300.0,Hong Kong International Airport,,
477.0,Lord Stow's Bakery,Dining,3,3,0.7897190451622009,6,0,ID,300.0,Hong Kong International Airport,303.0,Hong Kong Macau Ferry Terminal,300.0,Hong Kong International Airport,,
736.0,SkyCity Marriott Hotel,Hotel,3,3,0.8228499293327332,6,0,GB,300.0,Hong Kong International Airport,101.0,Central,101.0,Central,,
759.0,Stanley Village Rd,Cityscape,3,3,0.3968992804487546,6,0,CA,15.0,Admiralty,754.0,Stanley Main Street,14.0,Aberdeen/Stanley,,
842.0,The Chinese Library,Dining,3,3,0.9067070815298292,6,0,MY,101.0,Central,768.0,Stone Slab Street,3.0,1881 Heritage,,
1038.0,Yung Kee Roast Goose Restaurant,Dining,3,4,0.8358615015943845,6,0,TH,293.0,Hong Kong Convention and Exhibition Centre,4.0,2 Café,907.0,Tsim Sha Tsui,,
165.0,DOZY Café,Dining,2,2,0.668926677107811,6,0,ID,772.0,Sun Heung Yuen,436.0,Ladies' Market,96.0,Causeway Bay,,
400.0,Knockbox Coffee Company,Dining,2,2,0.7423140779137611,6,0,ID,548.0,More Yogurt,,,11.0,ARTISTA PERFETTO,,
425.0,Kwan Yu Roasted Meat,Dining,2,2,0.8670460085074108,6,0,NZ,96.0,Causeway Bay,628.0,Po Kee BBQ Restaurant,96.0,Causeway Bay,,
730.0,Sing Kee,Dining,2,2,0.9526640673478444,6,0,GB,680.0,Sai Kung Public Pier,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,,
11.0,ARTISTA PERFETTO,Dining,1,1,0.6405468583106995,6,0,ID,208.0,FINEPRINT,966.0,Wan Chai Market,96.0,Causeway Bay,,
235.0,GENERAL PURPOSE HK,Shopping,1,1,0.47694040803859633,6,0,TW,438.0,Lai Chi Kok,96.0,Causeway Bay,96.0,Causeway Bay,,
62.0,Blue House,Cultural,5,5,0.8043352782726287,5,0,SG,46.0,Bakehouse (Wan Chai),96.0,Causeway Bay,46.0,Bakehouse (Wan Chai),,
71.0,Buddhist World in the South Archway,Religious,5,5,0.8334730505943299,5,0,HK,451.0,Lantau Island,451.0,Lantau Island,451.0,Lantau Island,,
120.0,Cheung Chau Beach Rd,Cityscape,5,5,0.8448742032051086,5,0,SG,296.0,Hong Kong Disneyland,101.0,Central,300.0,Hong Kong International Airport,,
194.0,E Point Rd,Cityscape,5,5,0.6113609671592712,5,0,AE,96.0,Causeway Bay,98.0,Causeway Bay Station,96.0,Causeway Bay,,
246.0,Goldfish Street,Shopping,5,5,0.7671074032783508,5,0,CA,210.0,Fa Yuen Street Market,46.0,Bakehouse (Wan Chai),210.0,Fa Yuen Street Market,,
499.0,Main Street Corner Café,Dining,5,5,0.8353525638580322,5,0,TW,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
572.0,New Istanbul Kebab,Dining,5,5,0.5338214747607708,5,0,PH,598.0,Ocean Park,92.0,Carnarvon Rd,300.0,Hong Kong International Airport,,
573.0,New Praya,Cityscape,5,5,0.5851426422595978,5,0,ID,386.0,Kennedy Town,448.0,Lan Kwai Fong,386.0,Kennedy Town,,
668.0,Rosedale Hotel ,Hotel,5,5,0.4556967385113239,5,0,PH,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
703.0,Shang Sin Chun Tong,Religious,5,5,0.7597505331039429,5,0,TH,413.0,Kowloon Tin Hau Temple,580.0,Ngong Ping 360,296.0,Hong Kong Disneyland,,
758.0,Stanley St,Cityscape,5,5,0.6334195986390114,5,0,VN,753.0,Stanley,296.0,Hong Kong Disneyland,101.0,Central,,
838.0,The Archivist,Hotel,5,5,0.9011051297187805,5,0,ES,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
868.0,The One Bakery,Dining,5,5,0.638037896156311,5,0,GB,296.0,Hong Kong Disneyland,404.0,Kowloon,96.0,Causeway Bay,,
917.0,Tsuen Wan Park,Cityscape,5,5,0.8929189205169678,5,0,PH,296.0,Hong Kong Disneyland,451.0,Lantau Island,296.0,Hong Kong Disneyland,,
938.0,Underpass Restaurant & Bar,Dining,5,5,0.2297277208417654,5,0,ID,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,675.0,SOGO,101.0,Central,,
1001.0,World Trade Centre,Cityscape,5,5,0.5946000337600708,5,0,GB,271.0,Harbour City,101.0,Central,101.0,Central,,
116.0,Che Kung Temple Station,Transit,4,4,0.6188669577240944,5,0,TH,413.0,Kowloon Tin Hau Temple,696.0,Sha Tin Che Kung Temple,696.0,Sha Tin Che Kung Temple,,
232.0,Fuk Wa Camera,Shopping,4,5,0.3773866705596447,5,0,AU,424.0,Kwan Kee Store,424.0,Kwan Kee Store,700.0,Sham Shui Po,,
355.0,Java Rd,Cityscape,4,4,0.6040905192494392,5,0,HK,96.0,Causeway Bay,101.0,Central,37.0,Avenue Of Stars,,
548.0,More Yogurt,Dining,4,4,0.8436759486794472,5,0,US,46.0,Bakehouse (Wan Chai),400.0,Knockbox Coffee Company,944.0,Victoria Harbour,,
822.0,Tai Wo Hau Station,Transit,4,4,0.45773821230977774,5,0,PH,312.0,Hong Kong Science Museum,441.0,Lai King,944.0,Victoria Harbour,,
1014.0,Yau Ma Tei Jade Hawker Bazaar,Shopping,4,5,0.6317297074943781,5,0,GB,567.0,Nathan Rd,868.0,The One Bakery,96.0,Causeway Bay,,
281.0,Hay Wong Dim Sum,Dining,3,3,0.8757155934969584,5,0,HU,436.0,Ladies' Market,,,435.0,Ladies Street Sik Faan Co.,,
427.0,Kwun Tong Promenade,Cityscape,3,3,0.7188003460566202,5,0,ID,428.0,Kwun Tong Public Pier,404.0,Kowloon,404.0,Kowloon,,
466.0,Lion Rock Head,Outdoor,3,3,0.9428171912829081,5,0,AU,700.0,Sham Shui Po,946.0,Victoria Peak,36.0,Australia Dairy Company,,
487.0,MASHI NO MASHI,Dining,3,3,0.8016342520713806,5,0,DE,451.0,Lantau Island,663.0,Repulse Bay,46.0,Bakehouse (Wan Chai),,
665.0,Reservoir Islands Viewpoint,Outdoor,3,3,0.8596140146255493,5,0,NZ,803.0,Tai Mo Shan,801.0,Tai Lam Chung Reservoir,492.0,MacLehose Trail,,
888.0,Tin Hau Station,Transit,3,3,0.8206857707765368,5,0,PH,96.0,Causeway Bay,451.0,Lantau Island,451.0,Lantau Island,,
926.0,Tung Chung Bay,Natural,3,3,0.8517830487754611,5,0,ID,451.0,Lantau Island,450.0,Lantau Country Park,296.0,Hong Kong Disneyland,,
47.0,Baker by LUBUDS,Dining,2,2,0.930363804101944,5,0,AU,46.0,Bakehouse (Wan Chai),,,46.0,Bakehouse (Wan Chai),,
144.0,Chung Hing St,Cityscape,2,3,0.9338379800319672,5,0,PH,36.0,Australia Dairy Company,186.0,Dragon City Café,36.0,Australia Dairy Company,,
147.0,Cityplaza,Shopping,2,2,0.1370682877022773,5,0,MO,112.0,Chai Wan,858.0,The Ice Palace,112.0,Chai Wan,,
396.0,King's Café,Dining,2,2,0.8621041029691696,5,0,CA,300.0,Hong Kong International Airport,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
424.0,Kwan Kee Store,Shopping,2,2,0.6417517159910251,5,0,AE,232.0,Fuk Wa Camera,232.0,Fuk Wa Camera,232.0,Fuk Wa Camera,,
556.0,Mui Wo Ferry Pier,Transit,2,3,0.3116654301476148,5,0,ID,303.0,Hong Kong Macau Ferry Terminal,761.0,Star Ferry Pier,303.0,Hong Kong Macau Ferry Terminal,,
650.0,Rabbitland Café,Dining,2,2,0.6350677420074742,5,0,SG,,,,,,,,
890.0,Tin Hau and Kwun Yum Statues,Religious,2,2,0.826202929019928,5,0,TH,663.0,Repulse Bay,921.0,Tsz Shan Monastery,300.0,Hong Kong International Airport,,
66.0,Brick Hill (Nam Long Shan),Outdoor,1,1,0.9120998859405518,5,0,TH,,,,,,,,
97.0,Causeway Bay Centre Shopping Arcade,Shopping,1,1,0.49821878150105475,5,0,PH,,,119.0,Cheung Chau,119.0,Cheung Chau,,
167.0,David Chan Co,Shopping,1,1,0.8044459342956543,5,0,SG,729.0,Sim City,,,232.0,Fuk Wa Camera,,
473.0,LockCha,Dining,1,1,0.6960790812969208,5,0,MY,46.0,Bakehouse (Wan Chai),,,46.0,Bakehouse (Wan Chai),,
846.0,The Farmhouse,Dining,1,1,0.914063549041748,5,0,TW,,,944.0,Victoria Harbour,158.0,Cruise Restaurant & Bar,,
961.0,Wai Shing Bakery,Dining,1,1,0.8711506485939026,5,0,US,,,,,,,,
93.0,Castle Peak,Outdoor,4,4,0.7704100534319878,4,0,PH,296.0,Hong Kong Disneyland,293.0,Hong Kong Convention and Exhibition Centre,946.0,Victoria Peak,,
182.0,Dorsett Wanchai,Hotel,4,4,0.34974771924316883,4,0,VN,300.0,Hong Kong International Airport,377.0,Kam's Roast Goose,300.0,Hong Kong International Airport,,
205.0,Exchange Square,Cityscape,4,4,0.3623701580800116,4,0,PH,198.0,East Tsim Sha Tsui,580.0,Ngong Ping 360,101.0,Central,,
222.0,For Kee Restaurant,Dining,4,4,0.6703260280191898,4,0,TH,422.0,Kwai Tsing District,291.0,Hollywood Rd,291.0,Hollywood Rd,,
322.0,Hong Kong Water Taxi,Transit,4,4,0.8853309005498886,4,0,SG,12.0,Aberdeen,103.0,Central Ferry Pier,944.0,Victoria Harbour,,
361.0,Jumbo kingdom,Dining,4,4,0.767602950334549,4,0,PH,663.0,Repulse Bay,30.0,ArtLane,296.0,Hong Kong Disneyland,,
403.0,Korean Inn Restaurant,Dining,4,4,0.8823889046907425,4,0,GB,364.0,K11 MUSEA,588.0,North Point,364.0,K11 MUSEA,,
437.0,Lady BoBo,Dining,4,4,0.6559944376349449,4,0,CA,127.0,Cheung Lai St,127.0,Cheung Lai St,127.0,Cheung Lai St,,
443.0,Lam Heung Ling Lemon Tea,Dining,4,4,0.7640480995178223,4,0,TW,178.0,Dim Sum Square,464.0,Lin Heung Lau,36.0,Australia Dairy Company,,
497.0,Mai Po Rd,Cityscape,4,4,0.9020840227603912,4,0,PH,873.0,The Peak Tram,873.0,The Peak Tram,873.0,The Peak Tram,,
677.0,Sai Kung Cafe & Bakery,Dining,4,4,0.7145237722434103,4,0,CA,286.0,Hing Kee Restaurant,,,46.0,Bakehouse (Wan Chai),,
679.0,Sai Kung New Public Pier,Transit,4,4,0.8573651015758514,4,0,GB,678.0,Sai Kung District,680.0,Sai Kung Public Pier,678.0,Sai Kung District,,
684.0,Sai Ying Pun Station,Transit,4,4,0.19516451843082905,4,0,PH,300.0,Hong Kong International Airport,31.0,Arte M,300.0,Hong Kong International Airport,,
745.0,Space Traders,Entertainment,4,4,0.8762369453907013,4,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
786.0,Sushi Raku,Dining,4,4,0.4868662003427744,4,0,KR,973.0,Wellington St,300.0,Hong Kong International Airport,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,,
790.0,T Square,Shopping,4,4,0.6399028515443206,4,0,TH,1042.0,iSQUARE,1042.0,iSQUARE,1042.0,iSQUARE,,
809.0,Tai O Rd,Cityscape,4,4,0.5496340394020081,4,0,GB,804.0,Tai O,804.0,Tai O,804.0,Tai O,,
876.0,The Pottinger,Hotel,4,4,0.5346704414114356,4,0,NL,451.0,Lantau Island,36.0,Australia Dairy Company,101.0,Central,,
902.0,Triangle St,Cityscape,4,4,0.6853947341442108,4,0,US,96.0,Causeway Bay,179.0,Disney Explorers Lodge,96.0,Causeway Bay,,
1005.0,Wycombe Abbey School,School,4,4,0.645842157304287,4,0,ID,101.0,Central,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,,
171.0,Des Voeux Rd,Cityscape,3,3,0.5384422242641449,4,0,ID,96.0,Causeway Bay,30.0,ArtLane,30.0,ArtLane,,
223.0,Forbidden Duck,Dining,3,3,0.8804888129234314,4,0,BN,101.0,Central,343.0,Hysan Place,343.0,Hysan Place,,
254.0,Gwing Kee Roasted,Dining,3,3,0.6857979198296865,4,0,AU,812.0,Tai On Coffee & Tea Shop,446.0,Lan Fong Yuen,46.0,Bakehouse (Wan Chai),,
276.0,Harbour Plaza 8 Degrees,Hotel,3,3,0.6035696665445963,4,0,ID,295.0,Hong Kong Cultural Centre,598.0,Ocean Park,598.0,Ocean Park,,
511.0,Maria's Bakery,Dining,3,3,0.9384428958098093,4,0,JP,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,278.0,Hashtag B,46.0,Bakehouse (Wan Chai),,
622.0,Pichic Bay,Natural,3,3,0.6854603222260872,4,0,DE,303.0,Hong Kong Macau Ferry Terminal,444.0,Lamma Island,291.0,Hollywood Rd,,
667.0,Rosedale Hotel,Hotel,3,4,0.6210462432354689,4,0,TH,96.0,Causeway Bay,925.0,Tung Chung,96.0,Causeway Bay,,
711.0,Shau Kei Wan Terminus,Transit,3,3,0.17120967681209245,4,0,PH,270.0,Happy Valley Racecourse,270.0,Happy Valley Racecourse,270.0,Happy Valley Racecourse,,
728.0,Silka Tsuen Wan,Hotel,3,3,0.45972480687002343,4,0,ID,886.0,Times Square,522.0,Metroplaza,243.0,Golden Bauhinia Square,,
747.0,Spring Garden Ln,Cityscape,3,3,0.3430507133404414,4,0,BR,459.0,Lee Tung Avenue,296.0,Hong Kong Disneyland,459.0,Lee Tung Avenue,,
770.0,Sukiya,Dining,3,3,0.6026420816779137,4,0,ID,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,46.0,Bakehouse (Wan Chai),,
799.0,Tai Kok Tsui Rd,Cityscape,3,3,0.12168716608236234,4,0,GB,198.0,East Tsim Sha Tsui,975.0,West Kowloon,198.0,East Tsim Sha Tsui,,
999.0,Woosung St,Cityscape,3,3,0.7818086246649424,4,0,ID,540.0,Mong Kok,1000.0,Woosung Street Temporary Cooked Food Hawker Bazaar,1000.0,Woosung Street Temporary Cooked Food Hawker Bazaar,,
64.0,Bowen Rd,Cityscape,2,2,0.9474074641863506,4,0,FR,129.0,China Club HK,506.0,Man Mo Temple,129.0,China Club HK,,
109.0,Centrestage,Cityscape,2,4,0.9659495651721954,4,0,GB,293.0,Hong Kong Convention and Exhibition Centre,293.0,Hong Kong Convention and Exhibition Centre,293.0,Hong Kong Convention and Exhibition Centre,,
340.0,Hyatt Regency,Hotel,2,3,0.6142344772815704,4,0,MO,341.0,Hyatt Regency (Sha Tin),341.0,Hyatt Regency (Sha Tin),101.0,Central,,
354.0,Jasmine,Dining,2,2,0.9028487354516983,4,0,KW,293.0,Hong Kong Convention and Exhibition Centre,580.0,Ngong Ping 360,146.0,Citygate Outlets,,
428.0,Kwun Tong Public Pier,Transit,2,2,0.7613610178232193,4,0,ID,426.0,Kwun Tong,427.0,Kwun Tong Promenade,404.0,Kowloon,,
608.0,One One Roast Goose Restaurant,Dining,2,2,0.9483342270056407,4,0,MY,46.0,Bakehouse (Wan Chai),296.0,Hong Kong Disneyland,46.0,Bakehouse (Wan Chai),,
648.0,Quinary,Dining,2,2,0.828849196434021,4,0,ID,366.0,Kai Kai Dessert,76.0,COA,46.0,Bakehouse (Wan Chai),,
697.0,Sha Tin Park,Cityscape,2,3,0.9062298436959585,4,0,GB,296.0,Hong Kong Disneyland,629.0,Po Lin Monastery,296.0,Hong Kong Disneyland,,
852.0,The Hari,Hotel,2,3,0.7832005818684896,4,0,MY,364.0,K11 MUSEA,62.0,Blue House,37.0,Avenue Of Stars,,
959.0,Wai Kee,Dining,2,2,0.24029505252838135,4,0,HU,,,771.0,Sum Hung Cuisine,532.0,Ming Wah Bakery,,
129.0,China Club HK,Dining,1,1,0.9424968759218851,4,0,FR,151.0,Cococabana,64.0,Bowen Rd,64.0,Bowen Rd,,
292.0,Hon Wo Korean Restaurant,Dining,1,1,0.9606000632047653,4,0,PH,,,,,,,,
380.0,Kapok,Shopping,1,1,0.7480471804738045,4,0,TW,674.0,SHOWA Causeway Bay,101.0,Central,96.0,Causeway Bay,,
394.0,King Tak Hong Porcelain Company Limited,Shopping,1,1,0.9007598757743835,4,0,ID,558.0,My Cup of Tea,459.0,Lee Tung Avenue,96.0,Causeway Bay,,
469.0,Little Cove Espresso,Dining,1,1,0.941011905670166,4,0,GB,,,483.0,Lung Dim Sum,483.0,Lung Dim Sum,,
520.0,Men Wah Bing Teng (Causeway Bay),Dining,1,1,0.8029413521289825,4,0,TW,540.0,Mong Kok,96.0,Causeway Bay,96.0,Causeway Bay,,
586.0,Nmcnoodles,Dining,1,1,0.7151689156889915,4,0,TH,,,,,,,,
732.0,Siu Lam,Natural,1,1,0.6524431575089693,4,0,ID,324.0,Hong Kong-Zhuhai-Macao Bridge,,,324.0,Hong Kong-Zhuhai-Macao Bridge,,
38.0,B P International,Hotel,3,3,0.3054253160953522,3,0,TH,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,,
102.0,Central Building,Cityscape,3,3,0.5735199799140295,3,0,PH,296.0,Hong Kong Disneyland,291.0,Hollywood Rd,291.0,Hollywood Rd,,
126.0,Cheung Kong Park,Cityscape,3,3,0.8790033459663391,3,0,PH,749.0,St John's Cathedral,946.0,Victoria Peak,749.0,St John's Cathedral,,
