video_date,poi_a_id,poi_a_name,poi_a_cate,poi_b_id,poi_b_name,poi_b_cate,cooccur_n,avg_journey_sentiment
2023-02-25,3,1881 Heritage,Shopping,907,Tsim Sha Tsui,area,1,0.5310317153731982
2023-02-25,101,Central,area,907,Tsim Sha Tsui,area,1,0.5310317153731982
2023-02-25,251,Granville Rd,Cityscape,271,Harbour City,Shopping,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,296,Hong Kong Disneyland,Entertainment,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,300,Hong Kong International Airport,Transit,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,317,Hong Kong Station,Transit,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,344,ICHIRAN,Dining,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,540,Mong Kok,area,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,860,The Kimberley Hotel,Hotel,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,251,Granville Rd,Cityscape,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,296,Hong Kong Disneyland,Entertainment,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,300,Hong Kong International Airport,Transit,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,317,Hong Kong Station,Transit,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,344,ICHIRAN,Dining,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,540,Mong Kok,area,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,860,The Kimberley Hotel,Hotel,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,271,Harbour City,Shopping,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,1,0.509113142244292
2023-02-25,296,Hong Kong Disneyland,Entertainment,317,Hong Kong Station,Transit,1,0.509113142244292
2023-02-25,296,Hong Kong Disneyland,Entertainment,344,ICHIRAN,Dining,1,0.509113142244292
2023-02-25,296,Hong Kong Disneyland,Entertainment,540,Mong Kok,area,1,0.509113142244292
2023-02-25,296,Hong Kong Disneyland,Entertainment,860,The Kimberley Hotel,Hotel,1,0.509113142244292
2023-02-25,296,Hong Kong Disneyland,Entertainment,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,296,Hong Kong Disneyland,Entertainment,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,300,Hong Kong International Airport,Transit,317,Hong Kong Station,Transit,1,0.509113142244292
2023-02-25,300,Hong Kong International Airport,Transit,344,ICHIRAN,Dining,1,0.509113142244292
2023-02-25,300,Hong Kong International Airport,Transit,540,Mong Kok,area,1,0.509113142244292
2023-02-25,300,Hong Kong International Airport,Transit,735,Sky City Interchange,Transit,1,0.6237551158382779
2023-02-25,300,Hong Kong International Airport,Transit,860,The Kimberley Hotel,Hotel,1,0.509113142244292
2023-02-25,300,Hong Kong International Airport,Transit,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,300,Hong Kong International Airport,Transit,913,Tsing Ma Bridge,Cityscape,1,0.6237551158382779
2023-02-25,300,Hong Kong International Airport,Transit,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,317,Hong Kong Station,Transit,344,ICHIRAN,Dining,1,0.509113142244292
2023-02-25,317,Hong Kong Station,Transit,540,Mong Kok,area,1,0.509113142244292
2023-02-25,317,Hong Kong Station,Transit,860,The Kimberley Hotel,Hotel,1,0.509113142244292
2023-02-25,317,Hong Kong Station,Transit,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,317,Hong Kong Station,Transit,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,344,ICHIRAN,Dining,540,Mong Kok,area,1,0.509113142244292
2023-02-25,344,ICHIRAN,Dining,860,The Kimberley Hotel,Hotel,1,0.509113142244292
2023-02-25,344,ICHIRAN,Dining,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,344,ICHIRAN,Dining,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,540,Mong Kok,area,860,The Kimberley Hotel,Hotel,1,0.509113142244292
2023-02-25,540,Mong Kok,area,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,540,Mong Kok,area,944,Victoria Harbour,Cityscape,1,0.6850714609026909
2023-02-25,540,Mong Kok,area,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,735,Sky City Interchange,Transit,913,Tsing Ma Bridge,Cityscape,1,0.6237551158382779
2023-02-25,860,The Kimberley Hotel,Hotel,907,Tsim Sha Tsui,area,1,0.509113142244292
2023-02-25,860,The Kimberley Hotel,Hotel,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-25,907,Tsim Sha Tsui,area,1001,World Trade Centre,Cityscape,1,0.509113142244292
2023-02-26,101,Central,area,494,Madame Tussauds,Cultural,1,0.6167116145292918
2023-02-26,101,Central,area,873,The Peak Tram,Entertainment,1,0.6167116145292918
2023-02-26,101,Central,area,946,Victoria Peak,Cityscape,1,0.6167116145292918
2023-02-26,296,Hong Kong Disneyland,Entertainment,925,Tung Chung,area,1,0.5160194311895941
2023-02-26,364,K11 MUSEA,Shopping,403,Korean Inn Restaurant,Dining,1,0.6404087642828623
2023-02-26,364,K11 MUSEA,Shopping,733,Sky 100,Cityscape,1,0.5621282713995739
2023-02-26,364,K11 MUSEA,Shopping,874,The Peninsula,Hotel,1,0.5621282713995739
2023-02-26,364,K11 MUSEA,Shopping,907,Tsim Sha Tsui,area,1,0.5621282713995739
2023-02-26,364,K11 MUSEA,Shopping,910,Tsim Sha Tsui Promenade,Cityscape,1,0.5621282713995739
2023-02-26,364,K11 MUSEA,Shopping,944,Victoria Harbour,Cityscape,1,0.5621282713995739
2023-02-26,364,K11 MUSEA,Shopping,946,Victoria Peak,Cityscape,1,0.5621282713995739
2023-02-26,364,K11 MUSEA,Shopping,1001,World Trade Centre,Cityscape,1,0.6404087642828623
2023-02-26,403,Korean Inn Restaurant,Dining,1001,World Trade Centre,Cityscape,1,0.6404087642828623
2023-02-26,494,Madame Tussauds,Cultural,873,The Peak Tram,Entertainment,1,0.6167116145292918
2023-02-26,494,Madame Tussauds,Cultural,946,Victoria Peak,Cityscape,1,0.6167116145292918
2023-02-26,733,Sky 100,Cityscape,874,The Peninsula,Hotel,1,0.5621282713995739
2023-02-26,733,Sky 100,Cityscape,907,Tsim Sha Tsui,area,1,0.5621282713995739
2023-02-26,733,Sky 100,Cityscape,910,Tsim Sha Tsui Promenade,Cityscape,1,0.5621282713995739
2023-02-26,733,Sky 100,Cityscape,944,Victoria Harbour,Cityscape,1,0.5621282713995739
2023-02-26,733,Sky 100,Cityscape,946,Victoria Peak,Cityscape,1,0.5621282713995739
2023-02-26,873,The Peak Tram,Entertainment,946,Victoria Peak,Cityscape,1,0.6167116145292918
2023-02-26,874,The Peninsula,Hotel,907,Tsim Sha Tsui,area,1,0.5621282713995739
2023-02-26,874,The Peninsula,Hotel,910,Tsim Sha Tsui Promenade,Cityscape,1,0.5621282713995739
2023-02-26,874,The Peninsula,Hotel,944,Victoria Harbour,Cityscape,1,0.5621282713995739
2023-02-26,874,The Peninsula,Hotel,946,Victoria Peak,Cityscape,1,0.5621282713995739
2023-02-26,907,Tsim Sha Tsui,area,910,Tsim Sha Tsui Promenade,Cityscape,1,0.5621282713995739
2023-02-26,907,Tsim Sha Tsui,area,944,Victoria Harbour,Cityscape,1,0.5621282713995739
2023-02-26,907,Tsim Sha Tsui,area,946,Victoria Peak,Cityscape,1,0.5621282713995739
2023-02-26,910,Tsim Sha Tsui Promenade,Cityscape,944,Victoria Harbour,Cityscape,1,0.5621282713995739
2023-02-26,910,Tsim Sha Tsui Promenade,Cityscape,946,Victoria Peak,Cityscape,1,0.5621282713995739
2023-02-26,944,Victoria Harbour,Cityscape,946,Victoria Peak,Cityscape,1,0.5621282713995739
2023-02-27,96,Causeway Bay,area,404,Kowloon,area,1,0.6903076661484582
2023-02-27,96,Causeway Bay,area,567,Nathan Rd,Cityscape,1,0.6903076661484582
2023-02-27,96,Causeway Bay,area,868,The One Bakery,Dining,1,0.6903076661484582
2023-02-27,96,Causeway Bay,area,989,Wo Foo Commercial Building,Cityscape,1,0.6903076661484582
2023-02-27,96,Causeway Bay,area,1014,Yau Ma Tei Jade Hawker Bazaar,Shopping,1,0.6903076661484582
2023-02-27,101,Central,area,300,Hong Kong International Airport,Transit,1,0.6279963006575903
2023-02-27,101,Central,area,310,Hong Kong Park,Cityscape,1,0.8955793678760529
2023-02-27,101,Central,area,441,Lai King,area,1,0.6279963006575903
2023-02-27,101,Central,area,451,Lantau Island,Natural,1,0.6279963006575903
2023-02-27,101,Central,area,580,Ngong Ping 360,Entertainment,1,0.6279963006575903
2023-02-27,101,Central,area,618,Peking Garden,Dining,1,0.6279963006575903
2023-02-27,101,Central,area,629,Po Lin Monastery,Religious,1,0.6279963006575903
2023-02-27,101,Central,area,873,The Peak Tram,Entertainment,1,0.6279963006575903
2023-02-27,101,Central,area,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,300,Hong Kong International Airport,Transit,441,Lai King,area,1,0.6279963006575903
2023-02-27,300,Hong Kong International Airport,Transit,451,Lantau Island,Natural,1,0.6279963006575903
2023-02-27,300,Hong Kong International Airport,Transit,580,Ngong Ping 360,Entertainment,1,0.6279963006575903
2023-02-27,300,Hong Kong International Airport,Transit,618,Peking Garden,Dining,1,0.6279963006575903
2023-02-27,300,Hong Kong International Airport,Transit,629,Po Lin Monastery,Religious,1,0.6279963006575903
2023-02-27,300,Hong Kong International Airport,Transit,873,The Peak Tram,Entertainment,1,0.6279963006575903
2023-02-27,300,Hong Kong International Airport,Transit,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,404,Kowloon,area,567,Nathan Rd,Cityscape,1,0.6903076661484582
2023-02-27,404,Kowloon,area,868,The One Bakery,Dining,1,0.6903076661484582
2023-02-27,404,Kowloon,area,989,Wo Foo Commercial Building,Cityscape,1,0.6903076661484582
2023-02-27,404,Kowloon,area,1014,Yau Ma Tei Jade Hawker Bazaar,Shopping,1,0.6903076661484582
2023-02-27,441,Lai King,area,451,Lantau Island,Natural,1,0.6279963006575903
2023-02-27,441,Lai King,area,580,Ngong Ping 360,Entertainment,1,0.6279963006575903
2023-02-27,441,Lai King,area,618,Peking Garden,Dining,1,0.6279963006575903
2023-02-27,441,Lai King,area,629,Po Lin Monastery,Religious,1,0.6279963006575903
2023-02-27,441,Lai King,area,873,The Peak Tram,Entertainment,1,0.6279963006575903
2023-02-27,441,Lai King,area,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,451,Lantau Island,Natural,580,Ngong Ping 360,Entertainment,1,0.6279963006575903
2023-02-27,451,Lantau Island,Natural,618,Peking Garden,Dining,1,0.6279963006575903
2023-02-27,451,Lantau Island,Natural,629,Po Lin Monastery,Religious,1,0.6279963006575903
2023-02-27,451,Lantau Island,Natural,873,The Peak Tram,Entertainment,1,0.6279963006575903
2023-02-27,451,Lantau Island,Natural,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,567,Nathan Rd,Cityscape,868,The One Bakery,Dining,1,0.6903076661484582
2023-02-27,567,Nathan Rd,Cityscape,989,Wo Foo Commercial Building,Cityscape,1,0.6903076661484582
2023-02-27,567,Nathan Rd,Cityscape,1014,Yau Ma Tei Jade Hawker Bazaar,Shopping,1,0.6903076661484582
2023-02-27,580,Ngong Ping 360,Entertainment,618,Peking Garden,Dining,1,0.6279963006575903
2023-02-27,580,Ngong Ping 360,Entertainment,629,Po Lin Monastery,Religious,1,0.6279963006575903
2023-02-27,580,Ngong Ping 360,Entertainment,873,The Peak Tram,Entertainment,1,0.6279963006575903
2023-02-27,580,Ngong Ping 360,Entertainment,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,618,Peking Garden,Dining,629,Po Lin Monastery,Religious,1,0.6279963006575903
2023-02-27,618,Peking Garden,Dining,873,The Peak Tram,Entertainment,1,0.6279963006575903
2023-02-27,618,Peking Garden,Dining,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,629,Po Lin Monastery,Religious,873,The Peak Tram,Entertainment,1,0.6279963006575903
2023-02-27,629,Po Lin Monastery,Religious,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,675,SOGO,Shopping,946,Victoria Peak,Cityscape,1,0.8370293080806732
2023-02-27,868,The One Bakery,Dining,989,Wo Foo Commercial Building,Cityscape,1,0.6903076661484582
2023-02-27,868,The One Bakery,Dining,1014,Yau Ma Tei Jade Hawker Bazaar,Shopping,1,0.6903076661484582
2023-02-27,873,The Peak Tram,Entertainment,925,Tung Chung,area,1,0.6279963006575903
2023-02-27,989,Wo Foo Commercial Building,Cityscape,1014,Yau Ma Tei Jade Hawker Bazaar,Shopping,1,0.6903076661484582
2023-02-28,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,1,0.5581043594354538
2023-02-28,296,Hong Kong Disneyland,Entertainment,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,1,0.5581043594354538
2023-02-28,300,Hong Kong International Airport,Transit,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,1,0.5581043594354538
2023-02-28,377,Kam's Roast Goose,Dining,833,Temple St,Cityscape,1,0.5565822223822275
2023-02-28,377,Kam's Roast Goose,Dining,944,Victoria Harbour,Cityscape,1,0.5565822223822275
2023-02-28,833,Temple St,Cityscape,944,Victoria Harbour,Cityscape,1,0.5565822223822275
2023-03-01,150,Clock Tower,Cultural,300,Hong Kong International Airport,Transit,1,0.9135935008525848
2023-03-01,290,Hollywood Plaza,Shopping,540,Mong Kok,area,1,0.48118794430047274
2023-03-03,101,Central,area,642,Quarry Bay,area,1,0.9341460665067037
2023-03-03,101,Central,area,946,Victoria Peak,Cityscape,1,0.9341460665067037
2023-03-03,642,Quarry Bay,area,946,Victoria Peak,Cityscape,1,0.9341460665067037
2023-03-03,731,Sister Wah Beef Brisket,Dining,906,Tsim Chai Kee Noodles,Dining,1,0.5734115540981293
2023-03-03,731,Sister Wah Beef Brisket,Dining,907,Tsim Sha Tsui,area,1,0.5734115540981293
2023-03-03,906,Tsim Chai Kee Noodles,Dining,907,Tsim Sha Tsui,area,1,0.5734115540981293
2023-03-04,451,Lantau Island,Natural,946,Victoria Peak,Cityscape,1,0.6967749231391483
2023-03-05,128,Chi Lin Nunnery,Religious,173,Diamond Hill,Outdoor,1,0.5982372380793095
2023-03-05,128,Chi Lin Nunnery,Religious,310,Hong Kong Park,Cityscape,1,0.5982372380793095
2023-03-05,128,Chi Lin Nunnery,Religious,565,Nan Lian Garden,Cultural,1,0.5982372380793095
2023-03-05,128,Chi Lin Nunnery,Religious,629,Po Lin Monastery,Religious,1,0.5982372380793095
2023-03-05,173,Diamond Hill,Outdoor,310,Hong Kong Park,Cityscape,1,0.5982372380793095
2023-03-05,173,Diamond Hill,Outdoor,565,Nan Lian Garden,Cultural,1,0.5982372380793095
2023-03-05,173,Diamond Hill,Outdoor,629,Po Lin Monastery,Religious,1,0.5982372380793095
2023-03-05,270,Happy Valley Racecourse,Entertainment,296,Hong Kong Disneyland,Entertainment,1,0.5050957149360329
2023-03-05,270,Happy Valley Racecourse,Entertainment,436,Ladies' Market,Shopping,1,0.5050957149360329
2023-03-05,270,Happy Valley Racecourse,Entertainment,968,Wan Chai Station,Transit,1,0.5050957149360329
2023-03-05,296,Hong Kong Disneyland,Entertainment,436,Ladies' Market,Shopping,1,0.5050957149360329
2023-03-05,296,Hong Kong Disneyland,Entertainment,968,Wan Chai Station,Transit,1,0.5050957149360329
2023-03-05,310,Hong Kong Park,Cityscape,565,Nan Lian Garden,Cultural,1,0.5982372380793095
2023-03-05,310,Hong Kong Park,Cityscape,629,Po Lin Monastery,Religious,1,0.5982372380793095
2023-03-05,436,Ladies' Market,Shopping,968,Wan Chai Station,Transit,1,0.5050957149360329
2023-03-05,565,Nan Lian Garden,Cultural,629,Po Lin Monastery,Religious,1,0.5982372380793095
2023-03-07,295,Hong Kong Cultural Centre,Cultural,300,Hong Kong International Airport,Transit,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,451,Lantau Island,Natural,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,580,Ngong Ping 360,Entertainment,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,629,Po Lin Monastery,Religious,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,804,Tai O,area,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,815,Tai Po,area,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,885,Tian Tan Buddha,Religious,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,295,Hong Kong Cultural Centre,Cultural,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,451,Lantau Island,Natural,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,580,Ngong Ping 360,Entertainment,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,629,Po Lin Monastery,Religious,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,804,Tai O,area,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,815,Tai Po,area,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,885,Tian Tan Buddha,Religious,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,300,Hong Kong International Airport,Transit,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,328,Hop Yik Tai,Dining,1010,Yat Lok Restaurant,Dining,1,0.5972521118819714
2023-03-07,363,K11 ARTMALL,Shopping,769,Stubbs Rd,Cityscape,1,0.7763084421555201
2023-03-07,363,K11 ARTMALL,Shopping,964,Wan Chai,area,1,0.7763084421555201
2023-03-07,451,Lantau Island,Natural,580,Ngong Ping 360,Entertainment,1,0.7297912488381068
2023-03-07,451,Lantau Island,Natural,629,Po Lin Monastery,Religious,1,0.7297912488381068
2023-03-07,451,Lantau Island,Natural,804,Tai O,area,1,0.7297912488381068
2023-03-07,451,Lantau Island,Natural,815,Tai Po,area,1,0.7297912488381068
2023-03-07,451,Lantau Island,Natural,885,Tian Tan Buddha,Religious,1,0.7297912488381068
2023-03-07,451,Lantau Island,Natural,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,451,Lantau Island,Natural,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,580,Ngong Ping 360,Entertainment,629,Po Lin Monastery,Religious,1,0.7297912488381068
2023-03-07,580,Ngong Ping 360,Entertainment,804,Tai O,area,1,0.7297912488381068
2023-03-07,580,Ngong Ping 360,Entertainment,815,Tai Po,area,1,0.7297912488381068
2023-03-07,580,Ngong Ping 360,Entertainment,885,Tian Tan Buddha,Religious,1,0.7297912488381068
2023-03-07,580,Ngong Ping 360,Entertainment,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,580,Ngong Ping 360,Entertainment,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,629,Po Lin Monastery,Religious,804,Tai O,area,1,0.7297912488381068
2023-03-07,629,Po Lin Monastery,Religious,815,Tai Po,area,1,0.7297912488381068
2023-03-07,629,Po Lin Monastery,Religious,885,Tian Tan Buddha,Religious,1,0.7297912488381068
2023-03-07,629,Po Lin Monastery,Religious,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,629,Po Lin Monastery,Religious,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,769,Stubbs Rd,Cityscape,964,Wan Chai,area,1,0.7763084421555201
2023-03-07,804,Tai O,area,815,Tai Po,area,1,0.7297912488381068
2023-03-07,804,Tai O,area,885,Tian Tan Buddha,Religious,1,0.7297912488381068
2023-03-07,804,Tai O,area,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,804,Tai O,area,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,815,Tai Po,area,885,Tian Tan Buddha,Religious,1,0.7297912488381068
2023-03-07,815,Tai Po,area,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,815,Tai Po,area,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,885,Tian Tan Buddha,Religious,925,Tung Chung,area,1,0.7297912488381068
2023-03-07,885,Tian Tan Buddha,Religious,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-07,925,Tung Chung,area,945,Victoria Park,Cityscape,1,0.7297912488381068
2023-03-09,137,Choi Hung Estate,Cityscape,386,Kennedy Town,area,1,0.7571282461285591
2023-03-09,137,Choi Hung Estate,Cityscape,546,Monster Building,Cityscape,1,0.7571282461285591
2023-03-09,137,Choi Hung Estate,Cityscape,783,Sung Wong Toi,area,1,0.7571282461285591
2023-03-09,137,Choi Hung Estate,Cityscape,834,Temple Street Night Market,Shopping,1,0.7571282461285591
2023-03-09,137,Choi Hung Estate,Cityscape,930,Tung Lung Chau,Natural,1,0.7571282461285591
2023-03-09,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,1,0.22415926305222367
