video_date,origin_poi_cate,dest_poi_cate,flow_n
2023-07-21,Entertainment,Cityscape,1
2023-07-21,Natural,Shopping,1
2023-07-21,area,Dining,1
2023-07-22,Cityscape,area,1
2023-07-22,area,Cityscape,1
2023-07-23,Cityscape,Cityscape,1
2023-07-23,Cityscape,Entertainment,1
2023-07-23,Cityscape,Hotel,1
2023-07-23,Dining,area,1
2023-07-23,Entertainment,Hotel,1
2023-07-23,Hotel,Dining,1
2023-07-23,Hotel,Natural,1
2023-07-23,area,Cultural,1
2023-07-24,Cityscape,Shopping,1
2023-07-24,Cityscape,area,1
2023-07-24,Cultural,Religious,1
2023-07-24,Natural,Cityscape,1
2023-07-24,Religious,Natural,1
2023-07-24,Religious,Religious,1
2023-07-24,Shopping,Hotel,1
2023-07-24,Transit,Entertainment,1
2023-07-24,area,Cultural,1
2023-07-25,Entertainment,Transit,1
2023-07-25,area,Transit,1
2023-07-27,Entertainment,Hotel,5
2023-07-27,Hotel,Dining,1
2023-07-27,Hotel,Entertainment,6
2023-07-27,Transit,area,1
2023-07-27,area,Hotel,1
2023-07-28,Cityscape,Entertainment,1
2023-07-28,Cityscape,area,1
2023-07-28,Entertainment,Cityscape,1
2023-07-28,Entertainment,Natural,1
2023-07-28,area,Cityscape,1
2023-07-28,area,area,2
2023-07-29,Entertainment,Transit,2
2023-07-29,Transit,Entertainment,1
2023-07-30,Entertainment,area,1
2023-07-30,area,Cityscape,1
2023-07-31,Cityscape,Cityscape,1
2023-07-31,Cityscape,Entertainment,1
2023-07-31,Cultural,Entertainment,1
2023-07-31,Entertainment,Cityscape,2
2023-07-31,Entertainment,Cultural,1
2023-07-31,Entertainment,Entertainment,3
2023-07-31,Natural,Outdoor,1
2023-07-31,Outdoor,Entertainment,1
2023-08-01,Cityscape,Entertainment,2
2023-08-01,Entertainment,Cityscape,1
2023-08-03,Cultural,Cityscape,1
2023-08-03,Dining,Cultural,1
2023-08-03,Entertainment,Entertainment,1
2023-08-03,Entertainment,Natural,1
2023-08-03,Natural,Religious,1
2023-08-03,area,Dining,1
2023-08-04,Cityscape,Cityscape,2
2023-08-04,Cityscape,Religious,1
2023-08-04,Cultural,Cityscape,1
2023-08-04,Religious,Cityscape,1
2023-08-04,Transit,Cityscape,1
2023-08-05,Cultural,area,1
2023-08-05,Transit,Entertainment,1
2023-08-05,Transit,area,1
2023-08-05,area,area,1
2023-08-06,Hotel,Hotel,2
2023-08-06,Natural,area,1
2023-08-06,Transit,area,1
2023-08-06,area,Natural,1
2023-08-07,Cultural,Natural,1
2023-08-07,Entertainment,Natural,1
2023-08-07,Natural,Cultural,1
2023-08-07,Shopping,Transit,1
2023-08-08,Cityscape,Dining,1
2023-08-08,Cultural,Religious,2
2023-08-08,Dining,Cityscape,1
2023-08-08,Dining,Hotel,1
2023-08-08,Hotel,area,1
2023-08-08,Natural,Religious,1
2023-08-08,Religious,Natural,1
2023-08-08,Religious,area,1
2023-08-09,Cityscape,Entertainment,2
2023-08-09,Cityscape,Shopping,1
2023-08-09,Cultural,Cityscape,2
2023-08-09,Cultural,Cultural,1
2023-08-09,Cultural,Natural,1
2023-08-09,Entertainment,Cultural,2
2023-08-09,Entertainment,Entertainment,2
2023-08-09,Entertainment,Natural,1
2023-08-09,Entertainment,Religious,1
2023-08-09,Natural,Cultural,1
2023-08-09,Natural,Religious,1
2023-08-09,Religious,Entertainment,1
2023-08-09,Religious,Religious,1
2023-08-09,Shopping,Cityscape,2
2023-08-10,area,area,1
2023-08-12,Transit,Entertainment,1
2023-08-12,Transit,Transit,1
2023-08-13,Cityscape,Cityscape,1
2023-08-13,Cityscape,area,1
2023-08-13,Entertainment,Outdoor,1
2023-08-13,Natural,area,1
2023-08-13,Outdoor,Natural,1
2023-08-13,Transit,Entertainment,1
2023-08-13,area,Cityscape,1
2023-08-14,Natural,area,1
2023-08-14,area,Cityscape,1
2023-08-14,area,area,1
2023-08-15,Cityscape,Entertainment,1
2023-08-15,Transit,Shopping,1
2023-08-16,Religious,area,1
2023-08-16,area,Religious,1
2023-08-17,Cityscape,Transit,1
2023-08-17,Cultural,Entertainment,1
2023-08-17,Entertainment,Cultural,1
2023-08-17,Entertainment,Natural,1
2023-08-17,Entertainment,Religious,1
2023-08-17,Natural,area,1
2023-08-17,Religious,Entertainment,1
2023-08-17,Transit,Cityscape,1
2023-08-17,area,Cityscape,1
2023-08-17,area,area,1
2023-08-18,Cultural,Cultural,1
2023-08-18,Cultural,Religious,1
2023-08-18,Cultural,area,1
2023-08-18,Dining,Dining,1
2023-08-18,Natural,Cultural,1
2023-08-18,Natural,Shopping,1
2023-08-18,Religious,Natural,1
2023-08-18,area,Entertainment,1
2023-08-18,area,area,3
2023-08-19,Dining,Shopping,1
2023-08-19,Hotel,Entertainment,1
2023-08-19,area,Dining,1
2023-08-21,Cultural,Religious,1
2023-08-21,Entertainment,Cultural,1
2023-08-21,area,area,1
2023-08-22,Shopping,Cultural,1
2023-08-22,Transit,Entertainment,1
2023-08-23,Cityscape,Cityscape,2
2023-08-23,Cityscape,Entertainment,1
2023-08-23,Cityscape,area,1
2023-08-23,Entertainment,Cityscape,1
2023-08-23,Entertainment,Entertainment,1
2023-08-23,Transit,Entertainment,1
2023-08-24,Cityscape,Dining,1
2023-08-24,Dining,Cityscape,1
2023-08-24,Transit,area,1
2023-08-24,area,Cityscape,1
2023-08-25,Cityscape,Cityscape,4
2023-08-25,Cityscape,School,1
2023-08-25,Cityscape,Transit,1
2023-08-25,Cityscape,area,3
2023-08-25,School,Cityscape,1
2023-08-25,Transit,area,1
2023-08-25,area,Cityscape,4
2023-08-26,Entertainment,Transit,1
2023-08-26,Transit,Cityscape,1
2023-08-26,Transit,area,1
2023-08-26,area,Hotel,1
2023-08-26,area,Transit,1
2023-08-27,Cityscape,Cityscape,1
2023-08-27,Cityscape,Cultural,1
2023-08-27,Cityscape,Entertainment,3
2023-08-27,Cityscape,Shopping,3
2023-08-27,Cityscape,area,1
2023-08-27,Cultural,Cityscape,1
2023-08-27,Cultural,Cultural,2
2023-08-27,Entertainment,Cityscape,2
2023-08-27,Entertainment,Entertainment,2
2023-08-27,Entertainment,area,2
2023-08-27,Religious,Entertainment,1
2023-08-27,Shopping,Cityscape,1
2023-08-27,Shopping,Religious,1
2023-08-27,Shopping,Shopping,1
2023-08-27,Shopping,Transit,1
2023-08-27,Shopping,area,1
2023-08-27,Transit,Shopping,1
2023-08-27,Transit,area,1
2023-08-27,area,Cityscape,2
2023-08-27,area,Entertainment,1
2023-08-27,area,Natural,1
2023-08-27,area,Transit,2
2023-08-29,Cityscape,Cityscape,4
2023-08-29,Cityscape,Shopping,2
2023-08-29,Cityscape,Transit,2
2023-08-29,Cultural,Cityscape,1
2023-08-29,Cultural,Cultural,2
2023-08-29,Outdoor,Religious,1
2023-08-29,Religious,Cityscape,1
2023-08-29,Shopping,Cityscape,1
2023-08-29,Transit,Cityscape,2
2023-08-29,Transit,Cultural,1
2023-08-29,Transit,Transit,1
2023-08-29,Transit,area,1
2023-08-30,Transit,Cityscape,1
2023-08-31,Cityscape,Cityscape,1
2023-08-31,Cityscape,Entertainment,2
2023-08-31,Cityscape,Natural,1
2023-08-31,Cultural,Outdoor,1
2023-08-31,Entertainment,Cityscape,1
2023-08-31,Entertainment,area,1
2023-08-31,Natural,area,1
2023-08-31,Outdoor,Cityscape,1
2023-08-31,Shopping,Cityscape,1
2023-08-31,Shopping,Dining,1
2023-08-31,Transit,Shopping,1
2023-08-31,area,Outdoor,1
2023-08-31,area,Religious,1
2023-09-01,Dining,Shopping,1
2023-09-01,Entertainment,Natural,1
2023-09-01,Natural,Shopping,1
2023-09-01,Shopping,Shopping,3
2023-09-01,Shopping,area,1
2023-09-01,area,Dining,1
2023-09-01,area,Shopping,1
2023-09-01,area,area,1
2023-09-02,Cityscape,Cityscape,2
2023-09-02,Cityscape,Transit,1
2023-09-02,Cityscape,area,1
2023-09-02,Cultural,Cityscape,1
2023-09-02,Entertainment,Cityscape,1
2023-09-02,Entertainment,Entertainment,2
2023-09-02,Hotel,Transit,1
2023-09-02,Transit,Entertainment,2
2023-09-02,Transit,area,1
2023-09-02,area,Cultural,1
2023-09-03,Dining,Natural,1
2023-09-03,Natural,area,1
2023-09-03,Religious,Natural,1
2023-09-03,area,Dining,1
2023-09-03,area,area,3
2023-09-05,Natural,Entertainment,1
2023-09-05,Natural,Religious,1
2023-09-05,Shopping,Shopping,4
2023-09-05,area,Shopping,1
2023-09-06,Hotel,Cityscape,1
2023-09-06,Outdoor,Entertainment,1
2023-09-08,Cityscape,Entertainment,1
2023-09-08,Entertainment,Hotel,1
2023-09-08,Hotel,Cityscape,1
2023-09-08,Hotel,Dining,1
2023-09-09,Cityscape,Cityscape,1
2023-09-09,Cityscape,Entertainment,1
2023-09-09,Cityscape,Religious,1
2023-09-09,Dining,Dining,1
2023-09-09,Dining,Shopping,1
2023-09-09,Entertainment,Cityscape,1
2023-09-09,Entertainment,Entertainment,1
2023-09-09,Entertainment,Natural,1
2023-09-09,Natural,Entertainment,1
2023-09-09,Religious,Cityscape,1
2023-09-09,Shopping,Dining,1
2023-09-09,Transit,Cityscape,1
2023-09-10,Cultural,Cityscape,1
2023-09-10,Entertainment,Dining,1
2023-09-10,Entertainment,Shopping,1
2023-09-12,Cityscape,Outdoor,1
2023-09-12,Outdoor,Outdoor,1
2023-09-12,Transit,Hotel,1
2023-09-12,Transit,area,1
2023-09-13,Cityscape,Cityscape,1
2023-09-13,Cityscape,Entertainment,2
2023-09-13,Cityscape,area,2
2023-09-13,Dining,Cityscape,1
2023-09-13,Entertainment,Cityscape,1
2023-09-13,Entertainment,area,1
2023-09-13,Hotel,Cityscape,1
2023-09-13,Hotel,area,1
2023-09-13,area,Cityscape,1
2023-09-13,area,Dining,1
2023-09-13,area,Hotel,1
2023-09-13,area,area,2
2023-09-14,Entertainment,Entertainment,1
2023-09-15,Cityscape,area,1
2023-09-15,Entertainment,Entertainment,3
2023-09-15,Entertainment,Transit,1
2023-09-15,Outdoor,area,1
2023-09-15,Transit,Cityscape,1
2023-09-15,Transit,Entertainment,1
2023-09-15,area,Outdoor,2
2023-09-16,Cityscape,Entertainment,1
2023-09-16,Dining,Cityscape,1
2023-09-16,Entertainment,area,1
2023-09-16,area,Dining,1
2023-09-17,Entertainment,Transit,1
2023-09-17,Entertainment,area,1
2023-09-17,Natural,Shopping,1
2023-09-17,Outdoor,area,1
2023-09-17,Religious,Outdoor,1
2023-09-17,Shopping,Religious,1
2023-09-17,Transit,Entertainment,1
2023-09-17,area,Entertainment,1
2023-09-17,area,Shopping,1
2023-09-18,Entertainment,Natural,1
2023-09-18,Natural,Transit,1
2023-09-18,Transit,Entertainment,1
2023-09-19,Cityscape,Cityscape,1
2023-09-19,Entertainment,Entertainment,1
2023-09-19,Entertainment,Religious,1
2023-09-19,Shopping,Entertainment,1
2023-09-20,Entertainment,Cityscape,1
2023-09-21,Dining,Shopping,1
2023-09-21,Shopping,area,1
2023-09-22,Cityscape,Cityscape,1
2023-09-22,Cityscape,Dining,1
2023-09-22,Cityscape,Hotel,1
2023-09-22,Cityscape,Natural,1
2023-09-22,Cityscape,Shopping,2
2023-09-22,Cityscape,Transit,1
2023-09-22,Cityscape,area,1
2023-09-22,Natural,Shopping,1
2023-09-22,Outdoor,Cityscape,1
2023-09-22,Shopping,Cityscape,2
2023-09-22,Shopping,Cultural,1
2023-09-22,Shopping,area,1
2023-09-22,Transit,Cityscape,2
2023-09-22,area,Outdoor,1
2023-09-22,area,Shopping,1
2023-09-23,Cityscape,Cultural,1
2023-09-23,Cultural,Natural,1
2023-09-23,area,Cultural,1
2023-09-24,Cityscape,Dining,1
2023-09-24,Cityscape,Entertainment,1
2023-09-24,Cityscape,Natural,1
2023-09-24,Cityscape,Religious,1
2023-09-24,Cultural,Cultural,1
2023-09-24,Cultural,Entertainment,2
2023-09-24,Dining,Dining,1
2023-09-24,Dining,Natural,1
2023-09-24,Dining,Shopping,1
2023-09-24,Entertainment,Cityscape,1
2023-09-24,Entertainment,Cultural,1
2023-09-24,Entertainment,Natural,1
2023-09-24,Entertainment,Transit,1
2023-09-24,Hotel,Dining,1
2023-09-24,Natural,Cultural,1
2023-09-24,Natural,Transit,1
2023-09-24,Natural,area,1
2023-09-24,Shopping,Cityscape,1
2023-09-24,Shopping,Dining,1
2023-09-24,Transit,Entertainment,1
2023-09-24,Transit,Natural,1
2023-09-24,Transit,area,1
2023-09-24,area,Transit,2
2023-09-24,area,area,1
2023-09-25,Cityscape,Cultural,1
2023-09-25,Cityscape,Transit,1
2023-09-25,Cultural,Cityscape,3
2023-09-25,Cultural,Transit,1
2023-09-25,Cultural,area,1
2023-09-25,Entertainment,area,1
2023-09-25,Transit,Cultural,1
2023-09-25,Transit,area,2
2023-09-25,area,Cultural,1
2023-09-25,area,Entertainment,1
2023-09-25,area,Natural,1
2023-09-25,area,Transit,1
2023-09-25,area,area,1
2023-09-26,Cityscape,Entertainment,1
2023-09-26,Cityscape,Natural,1
2023-09-26,Cityscape,Shopping,1
2023-09-26,Cityscape,Transit,1
2023-09-26,Cultural,Dining,1
2023-09-26,Dining,Shopping,1
2023-09-26,Dining,area,2
2023-09-26,Entertainment,Entertainment,2
2023-09-26,Entertainment,Transit,1
2023-09-26,Entertainment,area,1
2023-09-26,Natural,Cityscape,1
2023-09-26,Shopping,Cityscape,1
2023-09-26,Shopping,Dining,1
2023-09-26,Transit,Cityscape,1
2023-09-26,Transit,Dining,1
2023-09-26,Transit,Entertainment,1
2023-09-26,Transit,Transit,1
2023-09-26,area,Cityscape,1
2023-09-26,area,Cultural,1
2023-09-26,area,Entertainment,1
2023-09-26,area,area,2
2023-09-29,Cityscape,Entertainment,1
2023-09-29,Entertainment,Cityscape,1
2023-10-01,School,Transit,1
2023-10-02,Cityscape,Cityscape,1
2023-10-02,Cultural,area,1
2023-10-02,Dining,Dining,1
2023-10-02,Entertainment,area,1
2023-10-02,Outdoor,Cultural,1
2023-10-02,Religious,Cityscape,1
2023-10-02,Religious,Shopping,1
2023-10-02,Shopping,Entertainment,1
2023-10-02,Shopping,area,1
2023-10-02,area,Religious,2
2023-10-02,area,Shopping,1
2023-10-05,Cityscape,Cityscape,1
2023-10-05,Cityscape,Transit,1
2023-10-05,Hotel,area,1
2023-10-05,Shopping,Entertainment,1
2023-10-05,Transit,Transit,1
2023-10-05,area,Hotel,1
2023-10-05,area,Shopping,1
2023-10-06,Shopping,Cityscape,1
2023-10-08,Cityscape,Cityscape,1
2023-10-08,Cityscape,area,1
2023-10-08,area,Dining,1
2023-10-09,Cityscape,Cityscape,1
2023-10-09,Religious,Religious,1
2023-10-10,Cityscape,area,1
2023-10-10,Transit,Hotel,1
2023-10-10,area,Cityscape,1
2023-10-11,Entertainment,area,1
2023-10-11,area,Transit,1
2023-10-12,Cityscape,Cityscape,1
2023-10-12,Cityscape,Entertainment,1
2023-10-12,Cultural,Religious,1
2023-10-12,Shopping,Cityscape,1
2023-10-14,Entertainment,Entertainment,1
2023-10-15,Cityscape,Entertainment,1
2023-10-15,Cityscape,Natural,1
2023-10-15,Dining,Dining,4
2023-10-15,Entertainment,Cityscape,1
2023-10-15,Entertainment,Natural,1
2023-10-15,Natural,Cityscape,1
2023-10-15,area,Entertainment,1
2023-10-16,Entertainment,area,1
2023-10-17,Cityscape,area,2
2023-10-17,Natural,area,1
2023-10-17,Transit,Entertainment,1
2023-10-17,area,Cityscape,3
2023-10-18,Cultural,Transit,1
2023-10-18,Entertainment,Entertainment,1
2023-10-18,Entertainment,Transit,1
2023-10-18,Entertainment,area,1
2023-10-18,Transit,Entertainment,1
2023-10-18,area,Cultural,1
2023-10-20,Entertainment,Entertainment,2
2023-10-20,Entertainment,Transit,1
2023-10-20,Transit,Entertainment,2
2023-10-21,Cityscape,Cityscape,1
2023-10-21,Cityscape,Cultural,1
2023-10-21,Cityscape,Entertainment,1
2023-10-21,Cityscape,area,1
2023-10-21,Entertainment,Dining,1
2023-10-21,Entertainment,area,1
2023-10-21,Shopping,Cityscape,1
2023-10-21,Transit,area,1
2023-10-21,area,Cityscape,3
2023-10-21,area,Shopping,1
2023-10-22,Cityscape,Cityscape,1
2023-10-22,Cityscape,Dining,1
2023-10-22,Dining,Cityscape,1
2023-10-22,Dining,Dining,5
2023-10-22,Dining,Natural,1
2023-10-22,Entertainment,Entertainment,2
2023-10-22,Entertainment,Natural,1
2023-10-22,Natural,Dining,1
2023-10-22,Natural,Transit,1
2023-10-22,Transit,Transit,1
2023-10-23,Entertainment,area,1
2023-10-24,Cityscape,Cultural,1
2023-10-24,Cultural,Cultural,2
2023-10-24,Cultural,Dining,1
2023-10-24,Dining,Cityscape,2
2023-10-24,Transit,Entertainment,1
2023-10-25,Dining,area,1
2023-10-25,Natural,Natural,1
2023-10-25,Natural,Outdoor,1
2023-10-25,Outdoor,Natural,1
2023-10-25,Shopping,Dining,1
2023-10-25,area,Shopping,1
2023-10-26,Cityscape,Dining,1
2023-10-26,Cultural,Natural,1
2023-10-26,Dining,Dining,2
2023-10-26,Dining,Hotel,1
2023-10-26,Dining,Transit,1
2023-10-26,Entertainment,Entertainment,4
2023-10-26,Entertainment,Shopping,1
2023-10-26,Hotel,Dining,1
2023-10-26,Natural,Cultural,1
2023-10-26,Natural,Entertainment,1
2023-10-26,Transit,Natural,1
2023-10-27,Cityscape,Cityscape,2
2023-10-27,Cityscape,Cultural,1
2023-10-27,Cityscape,Entertainment,2
2023-10-27,Entertainment,Cityscape,1
2023-10-27,Entertainment,Entertainment,2
2023-10-27,Entertainment,Hotel,2
2023-10-27,Entertainment,Religious,2
2023-10-27,Entertainment,Shopping,1
2023-10-27,Hotel,Entertainment,2
2023-10-27,Religious,Cityscape,1
2023-10-27,Religious,Entertainment,1
2023-10-27,Shopping,Entertainment,1
2023-10-27,Transit,Cityscape,1
2023-10-27,Transit,Entertainment,1
2023-10-27,Transit,Transit,2
2023-10-27,area,Transit,1
2023-10-28,Cityscape,Dining,1
2023-10-28,Cityscape,Hotel,1
2023-10-28,Cultural,Cityscape,1
2023-10-28,Dining,Shopping,1
2023-10-28,Hotel,Cultural,1
2023-10-28,Shopping,Cityscape,1
2023-10-28,Transit,Shopping,1
2023-10-28,Transit,area,1
2023-10-29,Cityscape,Cityscape,1
2023-10-29,Cityscape,Transit,1
2023-10-29,Hotel,Cityscape,1
2023-10-29,Religious,Cityscape,1
2023-10-29,Transit,Cityscape,1
2023-10-29,Transit,Natural,1
2023-10-29,Transit,area,1
2023-10-29,area,Hotel,1
2023-11-02,Cityscape,Entertainment,1
2023-11-02,Entertainment,Cityscape,1
2023-11-02,Entertainment,Natural,1
2023-11-02,Entertainment,Shopping,1
2023-11-02,Entertainment,area,1
2023-11-02,Natural,Entertainment,1
2023-11-02,Shopping,Entertainment,1
2023-11-02,Transit,Entertainment,1
2023-11-02,area,Entertainment,1
2023-11-02,area,area,1
2023-11-04,Cityscape,area,1
2023-11-04,Cultural,Religious,1
2023-11-04,Religious,Cityscape,1
2023-11-04,Religious,Religious,1
2023-11-06,Religious,Religious,1
2023-11-06,Transit,area,1
2023-11-06,area,Natural,1
2023-11-07,Cityscape,Cultural,1
2023-11-07,Cultural,Hotel,1
2023-11-07,Hotel,Cityscape,1
2023-11-07,Hotel,Dining,1
2023-11-07,Hotel,Hotel,1
2023-11-08,Cityscape,Cityscape,1
2023-11-09,Cityscape,Hotel,1
2023-11-09,Cityscape,area,1
2023-11-09,Entertainment,Natural,1
2023-11-09,Hotel,Cityscape,1
2023-11-10,Cityscape,Entertainment,2
2023-11-10,Cityscape,Transit,1
2023-11-10,Cultural,area,1
2023-11-10,Entertainment,Cityscape,2
2023-11-10,Entertainment,Cultural,1
2023-11-10,Entertainment,Entertainment,2
2023-11-10,Entertainment,area,1
2023-11-10,area,area,2
2023-11-11,Dining,Entertainment,1
2023-11-11,Natural,Dining,1
2023-11-11,area,Transit,1
2023-11-12,Cityscape,Cityscape,1
2023-11-12,Cityscape,Dining,1
2023-11-12,Cityscape,Shopping,1
2023-11-12,Dining,Dining,1
2023-11-12,Dining,Entertainment,1
2023-11-12,Dining,Natural,1
2023-11-12,Dining,Transit,3
2023-11-12,Entertainment,Cityscape,1
2023-11-12,Natural,Dining,1
2023-11-12,Shopping,Dining,1
2023-11-12,Shopping,Shopping,1
2023-11-12,Transit,Cityscape,2
2023-11-12,Transit,Dining,1
2023-11-12,Transit,Transit,1
2023-11-13,Cityscape,Cityscape,1
2023-11-13,Cityscape,Entertainment,1
2023-11-13,Cityscape,Shopping,1
2023-11-13,Cityscape,area,2
2023-11-13,Dining,Entertainment,1
2023-11-13,Entertainment,Cityscape,2
2023-11-13,Entertainment,Dining,1
2023-11-13,Entertainment,Entertainment,1
2023-11-13,area,Cityscape,2
2023-11-14,Cityscape,Entertainment,2
2023-11-14,Cityscape,Transit,1
2023-11-14,Cultural,Cityscape,1
2023-11-14,Cultural,Entertainment,1
2023-11-14,Entertainment,Cityscape,1
2023-11-14,Entertainment,Transit,2
2023-11-14,Entertainment,area,2
2023-11-14,Hotel,area,1
2023-11-14,Transit,Cultural,1
2023-11-14,Transit,Hotel,2
2023-11-14,Transit,area,1
2023-11-14,area,Cultural,1
2023-11-14,area,Entertainment,1
2023-11-14,area,Transit,1
2023-11-14,area,area,1
2023-11-15,Cityscape,Cityscape,1
2023-11-15,Cityscape,Cultural,1
2023-11-15,Cityscape,Entertainment,1
2023-11-15,Cultural,Cityscape,1
2023-11-15,Cultural,Transit,1
2023-11-15,Entertainment,Cultural,1
2023-11-15,Entertainment,Natural,1
2023-11-15,Natural,Cultural,1
2023-11-15,Transit,Cityscape,1
2023-11-15,area,Dining,1
2023-11-16,Cultural,Religious,1
2023-11-16,Natural,Religious,2
2023-11-16,Outdoor,Natural,1
2023-11-16,Religious,Natural,1
2023-11-16,Religious,Religious,1
2023-11-16,Religious,area,1
2023-11-16,area,Outdoor,1
2023-11-17,Entertainment,Entertainment,1
2023-11-17,Entertainment,Religious,1
2023-11-17,Entertainment,Transit,1
2023-11-17,Religious,Entertainment,1
2023-11-17,Transit,Entertainment,1
2023-11-18,Cityscape,Cityscape,1
2023-11-18,Entertainment,Transit,1
2023-11-18,Transit,Entertainment,1
2023-11-19,Cityscape,Cultural,1
2023-11-19,Cityscape,Entertainment,1
2023-11-19,Cityscape,Natural,1
2023-11-19,Cultural,Entertainment,1
2023-11-19,Cultural,Transit,1
2023-11-19,Entertainment,Cityscape,1
2023-11-19,Entertainment,Cultural,1
2023-11-19,Transit,area,1
2023-11-19,area,Entertainment,1
2023-11-20,Cityscape,Cityscape,1
2023-11-20,Cityscape,Shopping,1
2023-11-20,Dining,Dining,2
2023-11-20,Dining,area,2
2023-11-20,Entertainment,Cityscape,1
2023-11-20,Entertainment,Entertainment,6
2023-11-20,Natural,Religious,1
2023-11-20,Transit,Entertainment,1
2023-11-20,area,Dining,2
2023-11-21,Cityscape,Cityscape,1
2023-11-21,Cityscape,Entertainment,1
2023-11-21,Dining,Shopping,1
2023-11-21,Shopping,area,1
2023-11-21,Transit,Cityscape,1
2023-11-21,area,Dining,1
2023-11-22,Cultural,Cultural,4
2023-11-22,Cultural,Religious,1
2023-11-22,Cultural,area,1
2023-11-22,Natural,Outdoor,1
2023-11-22,Outdoor,Natural,1
2023-11-22,Outdoor,Outdoor,1
2023-11-22,Transit,Natural,1
2023-11-22,area,Cultural,1
2023-11-23,Cityscape,Cultural,1
2023-11-23,Cityscape,Transit,1
2023-11-23,Cultural,Cityscape,1
2023-11-23,Entertainment,Cityscape,1
2023-11-23,Entertainment,Entertainment,3
2023-11-23,Transit,Cityscape,1
2023-11-23,Transit,Entertainment,1
2023-11-23,area,Natural,1
2023-11-24,Cityscape,Cityscape,2
2023-11-24,Dining,Cityscape,1
2023-11-25,Cityscape,Cityscape,1
2023-11-25,Cityscape,area,1
2023-11-25,Cultural,Cityscape,1
2023-11-25,Cultural,Religious,1
2023-11-25,Dining,Cultural,1
2023-11-25,Dining,Entertainment,1
2023-11-25,Entertainment,Dining,1
2023-11-25,Outdoor,area,1
2023-11-25,Religious,Cultural,1
2023-11-25,Religious,Religious,1
2023-11-25,area,Dining,1
2023-11-26,Cityscape,Cityscape,1
2023-11-26,Cityscape,Transit,1
2023-11-26,Entertainment,Cityscape,1
2023-11-27,Cultural,Hotel,1
2023-11-27,Dining,Dining,2
2023-11-27,Dining,Entertainment,1
2023-11-27,Dining,Shopping,1
2023-11-27,Dining,area,1
2023-11-27,Entertainment,Dining,1
2023-11-27,Shopping,Shopping,1
2023-11-27,Transit,Dining,1
2023-11-27,area,Entertainment,1
2023-11-28,Cityscape,Religious,1
2023-11-28,Cultural,Transit,1
2023-11-28,Dining,area,1
2023-11-28,Religious,Cultural,1
2023-11-28,Transit,area,1
2023-11-28,area,Dining,1
2023-11-28,area,Hotel,1
2023-11-28,area,Transit,1
2023-11-29,Cityscape,Natural,1
2023-11-29,Cityscape,Transit,2
2023-11-29,Dining,Dining,1
2023-11-29,Entertainment,Hotel,1
2023-11-29,Religious,Entertainment,1
2023-11-29,Transit,Cityscape,2
2023-11-30,Cityscape,area,1
2023-11-30,Cultural,Religious,1
2023-11-30,Entertainment,Cityscape,1
2023-11-30,Entertainment,Entertainment,2
2023-11-30,Religious,Cultural,1
